,北京,上海,福州,廈門
2019-10-13-17,21.0,49.0,39.0,53.0
2019-10-13-18,25.0,40.0,43.0,53.0
2019-10-13-19,28.0,37.0,38.0,51.0
2019-10-13-20,29.0,40.0,41.0,50.0
2019-10-13-21,33.0,37.0,37.0,47.0
2019-10-13-22,33.0,34.0,40.0,42.0
2019-10-13-23,31.0,32.0,42.0,40.0
2019-10-14-00,20.0,36.0,42.0,37.0
2019-10-14-01,10.0,34.0,42.0,38.0
2019-10-14-02,11.0,27.0,37.0,36.0
2019-10-14-03,12.0,16.0,32.0,34.0
2019-10-14-04,7.0,18.0,27.0,32.0
2019-10-14-05,14.0,21.0,21.0,33.0
2019-10-14-06,15.0,30.0,20.0,35.0
2019-10-14-07,17.0,36.0,21.0,36.0
2019-10-14-08,19.0,40.0,29.0,39.0
2019-10-14-09,20.0,32.0,34.0,37.0
2019-10-14-10,15.0,22.0,27.0,36.0
2019-10-14-11,12.0,29.0,19.0,38.0
2019-10-14-12,12.0,58.0,32.0,39.0
2019-10-14-13,7.0,37.0,32.0,39.0
2019-10-14-14,6.0,37.0,32.0,33.0
2019-10-14-15,11.0,29.0,36.0,38.0
2019-10-14-16,22.0,54.0,38.0,36.0
2019-10-14-17,22.0,47.0,41.0,39.0
2019-10-14-18,32.0,44.0,41.0,42.0
2019-10-14-19,40.0,48.0,40.0,51.0
2019-10-14-20,41.0,46.0,38.0,45.0
2019-10-14-21,38.0,35.0,36.0,41.0
2019-10-14-22,44.0,29.0,32.0,48.0
2019-10-14-23,41.0,27.0,32.0,39.0
2019-10-15-00,35.0,28.0,34.0,26.0
2019-10-15-01,36.0,25.0,30.0,35.0
2019-10-15-02,37.0,24.0,24.0,27.0
2019-10-15-03,31.0,25.0,26.0,26.0
2019-10-15-04,25.0,22.0,27.0,27.0
2019-10-15-05,26.0,22.0,29.0,25.0
2019-10-15-06,19.0,22.0,32.0,26.0
2019-10-15-07,21.0,26.0,35.0,29.0
2019-10-15-08,27.0,29.0,34.0,26.0
2019-10-15-09,32.0,31.0,32.0,30.0
2019-10-15-10,30.0,32.0,29.0,35.0
2019-10-15-11,30.0,30.0,31.0,42.0
2019-10-15-12,20.0,30.0,35.0,48.0
2019-10-15-13,15.0,29.0,32.0,52.0
2019-10-15-14,17.0,32.0,32.0,49.0
2019-10-15-15,26.0,30.0,38.0,51.0
2019-10-15-16,33.0,30.0,39.0,48.0
2019-10-15-17,34.0,31.0,47.0,48.0
2019-10-15-18,35.0,30.0,42.0,46.0
2019-10-15-19,44.0,29.0,42.0,48.0
2019-10-15-20,49.0,30.0,45.0,52.0
2019-10-15-21,55.0,29.0,43.0,47.0
2019-10-15-22,57.0,30.0,41.0,45.0
2019-10-15-23,53.0,31.0,40.0,41.0
2019-10-16-00,49.0,31.0,37.0,37.0
2019-10-16-01,47.0,35.0,34.0,36.0
2019-10-16-02,42.0,36.0,34.0,35.0
2019-10-16-03,34.0,35.0,35.0,35.0
2019-10-16-04,28.0,36.0,32.0,34.0
2019-10-16-05,25.0,38.0,38.0,34.0
2019-10-16-06,28.0,40.0,37.0,33.0
2019-10-16-07,31.0,42.0,41.0,34.0
2019-10-16-08,38.0,46.0,44.0,36.0
2019-10-16-09,43.0,37.0,40.0,37.0
2019-10-16-10,46.0,31.0,38.0,40.0
2019-10-16-11,49.0,31.0,36.0,39.0
2019-10-16-12,24.0,32.0,34.0,39.0
2019-10-16-13,18.0,35.0,34.0,41.0
2019-10-16-14,18.0,34.0,32.0,39.0
2019-10-16-15,31.0,36.0,34.0,41.0
2019-10-16-16,53.0,37.0,38.0,45.0
2019-10-16-17,67.0,37.0,44.0,47.0
2019-10-16-18,80.0,40.0,40.0,47.0
2019-10-16-19,68.0,41.0,38.0,55.0
2019-10-16-20,61.0,38.0,41.0,60.0
2019-10-16-21,60.0,35.0,43.0,60.0
2019-10-16-22,58.0,34.0,44.0,56.0
2019-10-16-23,53.0,34.0,37.0,59.0
2019-10-17-00,51.0,32.0,43.0,53.0
2019-10-17-01,51.0,33.0,41.0,43.0
2019-10-17-02,50.0,32.0,41.0,34.0
2019-10-17-03,47.0,32.0,42.0,32.0
2019-10-17-04,52.0,32.0,39.0,33.0
2019-10-17-05,53.0,31.0,41.0,31.0
2019-10-17-06,51.0,29.0,42.0,30.0
2019-10-17-07,51.0,30.0,43.0,35.0
2019-10-17-08,59.0,34.0,47.0,40.0
2019-10-17-09,67.0,36.0,43.0,36.0
2019-10-17-10,66.0,34.0,32.0,33.0
2019-10-17-11,63.0,33.0,31.0,35.0
2019-10-17-12,63.0,35.0,31.0,36.0
2019-10-17-13,56.0,37.0,22.0,39.0
2019-10-17-14,53.0,37.0,27.0,41.0
2019-10-17-15,50.0,40.0,39.0,47.0
2019-10-17-16,48.0,47.0,41.0,45.0
2019-10-17-17,57.0,48.0,42.0,43.0
2019-10-17-18,57.0,52.0,40.0,39.0
2019-10-17-19,58.0,57.0,36.0,41.0
2019-10-17-20,55.0,48.0,34.0,40.0
2019-10-17-21,51.0,38.0,34.0,41.0
2019-10-17-22,47.0,38.0,35.0,39.0
2019-10-17-23,47.0,41.0,34.0,37.0
2019-10-18-00,46.0,39.0,33.0,42.0
2019-10-18-01,47.0,35.0,34.0,35.0
2019-10-18-02,42.0,32.0,32.0,32.0
2019-10-18-03,36.0,27.0,31.0,28.0
2019-10-18-04,34.0,25.0,32.0,31.0
2019-10-18-05,36.0,24.0,35.0,33.0
2019-10-18-06,34.0,22.0,37.0,40.0
2019-10-18-07,35.0,25.0,35.0,39.0
2019-10-18-08,43.0,33.0,44.0,38.0
2019-10-18-09,52.0,27.0,50.0,37.0
2019-10-18-10,53.0,20.0,44.0,42.0
2019-10-18-11,50.0,25.0,37.0,41.0
2019-10-18-12,40.0,31.0,48.0,37.0
2019-10-18-13,27.0,33.0,51.0,36.0
2019-10-18-14,30.0,33.0,55.0,42.0
2019-10-18-15,27.0,28.0,53.0,50.0
2019-10-18-16,33.0,34.0,53.0,51.0
2019-10-18-17,34.0,38.0,56.0,47.0
2019-10-18-18,47.0,40.0,52.0,50.0
2019-10-18-19,64.0,40.0,48.0,50.0
2019-10-18-20,70.0,39.0,44.0,48.0
2019-10-18-21,70.0,39.0,43.0,46.0
2019-10-18-22,69.0,37.0,45.0,46.0
2019-10-18-23,67.0,39.0,47.0,48.0
2019-10-19-00,64.0,38.0,45.0,49.0
2019-10-19-01,63.0,37.0,45.0,45.0
2019-10-19-02,61.0,39.0,42.0,46.0
2019-10-19-03,58.0,40.0,40.0,46.0
2019-10-19-04,58.0,41.0,43.0,43.0
2019-10-19-05,59.0,43.0,46.0,45.0
2019-10-19-06,63.0,47.0,48.0,46.0
2019-10-19-07,62.0,58.0,55.0,47.0
2019-10-19-08,69.0,63.0,57.0,48.0
2019-10-19-09,83.0,60.0,49.0,53.0
2019-10-19-10,89.0,46.0,38.0,49.0
2019-10-19-11,89.0,34.0,40.0,50.0
2019-10-19-12,89.0,32.0,37.0,55.0
2019-10-19-13,86.0,30.0,36.0,55.0
2019-10-19-14,88.0,29.0,44.0,57.0
2019-10-19-15,95.0,37.0,50.0,57.0
2019-10-19-16,105.0,40.0,54.0,54.0
2019-10-19-17,105.0,44.0,55.0,55.0
2019-10-19-18,101.0,49.0,48.0,54.0
2019-10-19-19,107.0,49.0,41.0,58.0
2019-10-19-20,111.0,47.0,36.0,62.0
2019-10-19-21,112.0,48.0,36.0,65.0
2019-10-19-22,118.0,50.0,37.0,60.0
2019-10-19-23,120.0,52.0,41.0,50.0
2019-10-20-00,109.0,53.0,41.0,45.0
2019-10-20-01,105.0,57.0,43.0,39.0
2019-10-20-02,110.0,61.0,47.0,34.0
2019-10-20-03,104.0,58.0,47.0,32.0
2019-10-20-04,90.0,58.0,49.0,35.0
2019-10-20-05,89.0,57.0,48.0,34.0
2019-10-20-06,83.0,59.0,46.0,36.0
2019-10-20-07,78.0,63.0,50.0,39.0
2019-10-20-08,92.0,65.0,53.0,39.0
2019-10-20-09,113.0,43.0,53.0,41.0
2019-10-20-10,126.0,34.0,35.0,41.0
2019-10-20-11,172.0,35.0,38.0,42.0
2019-10-20-12,195.0,37.0,41.0,41.0
2019-10-20-13,208.0,40.0,34.0,45.0
2019-10-20-14,198.0,39.0,33.0,41.0
2019-10-20-15,176.0,36.0,38.0,46.0
2019-10-20-16,152.0,39.0,52.0,62.0
2019-10-20-17,132.0,43.0,54.0,57.0
2019-10-20-18,124.0,46.0,50.0,55.0
2019-10-20-19,118.0,50.0,47.0,50.0
2019-10-20-20,115.0,48.0,44.0,48.0
2019-10-20-21,110.0,46.0,42.0,49.0
2019-10-20-22,91.0,49.0,39.0,51.0
2019-10-20-23,76.0,47.0,44.0,53.0
2019-10-21-00,59.0,46.0,46.0,51.0
2019-10-21-01,42.0,46.0,43.0,47.0
2019-10-21-02,33.0,44.0,42.0,42.0
2019-10-21-03,31.0,45.0,44.0,42.0
2019-10-21-04,28.0,44.0,47.0,39.0
2019-10-21-05,30.0,48.0,43.0,38.0
2019-10-21-06,34.0,46.0,45.0,41.0
2019-10-21-07,31.0,52.0,46.0,46.0
2019-10-21-08,42.0,54.0,57.0,46.0
2019-10-21-09,40.0,31.0,63.0,45.0
2019-10-21-10,38.0,27.0,52.0,45.0
2019-10-21-11,32.0,24.0,33.0,48.0
2019-10-21-12,37.0,29.0,33.0,50.0
2019-10-21-13,34.0,32.0,38.0,52.0
2019-10-21-14,38.0,33.0,50.0,56.0
2019-10-21-15,45.0,33.0,49.0,58.0
2019-10-21-16,55.0,33.0,43.0,60.0
2019-10-21-17,70.0,37.0,54.0,51.0
2019-10-21-18,77.0,34.0,62.0,48.0
2019-10-21-19,85.0,36.0,55.0,50.0
2019-10-21-20,98.0,33.0,46.0,45.0
2019-10-21-21,105.0,31.0,42.0,43.0
2019-10-21-22,98.0,34.0,39.0,37.0
2019-10-21-23,92.0,34.0,40.0,42.0
2019-10-22-00,91.0,37.0,44.0,43.0
2019-10-22-01,89.0,41.0,49.0,46.0
2019-10-22-02,87.0,36.0,49.0,51.0
2019-10-22-03,76.0,33.0,43.0,46.0
2019-10-22-04,64.0,37.0,41.0,38.0
2019-10-22-05,58.0,39.0,41.0,40.0
2019-10-22-06,54.0,42.0,40.0,38.0
2019-10-22-07,57.0,54.0,46.0,42.0
2019-10-22-08,67.0,61.0,50.0,52.0
2019-10-22-09,72.0,37.0,60.0,56.0
2019-10-22-10,76.0,23.0,54.0,52.0
2019-10-22-11,77.0,26.0,49.0,46.0
2019-10-22-12,89.0,34.0,47.0,46.0
2019-10-22-13,88.0,39.0,49.0,47.0
2019-10-22-14,101.0,35.0,42.0,47.0
2019-10-22-15,116.0,35.0,40.0,47.0
2019-10-22-16,123.0,39.0,50.0,47.0
2019-10-22-17,122.0,44.0,51.0,44.0
2019-10-22-18,125.0,48.0,47.0,45.0
2019-10-22-19,130.0,49.0,51.0,42.0
2019-10-22-20,140.0,50.0,51.0,39.0
2019-10-22-21,150.0,49.0,48.0,36.0
2019-10-22-22,138.0,52.0,44.0,37.0
2019-10-22-23,126.0,53.0,43.0,36.0
2019-10-23-00,117.0,55.0,48.0,45.0
2019-10-23-01,107.0,46.0,45.0,50.0
2019-10-23-02,100.0,37.0,40.0,45.0
2019-10-23-03,92.0,34.0,48.0,40.0
2019-10-23-04,89.0,39.0,46.0,42.0
2019-10-23-05,89.0,46.0,43.0,42.0
2019-10-23-06,90.0,53.0,42.0,42.0
2019-10-23-07,92.0,60.0,47.0,40.0
2019-10-23-08,100.0,68.0,55.0,41.0
2019-10-23-09,117.0,54.0,49.0,42.0
2019-10-23-10,122.0,43.0,43.0,43.0
2019-10-23-11,124.0,56.0,47.0,46.0
2019-10-23-12,108.0,49.0,39.0,49.0
2019-10-23-13,108.0,51.0,32.0,46.0
2019-10-23-14,115.0,38.0,42.0,47.0
2019-10-23-15,127.0,32.0,63.0,50.0
2019-10-23-16,134.0,40.0,58.0,40.0
2019-10-23-17,140.0,38.0,62.0,42.0
2019-10-23-18,141.0,51.0,59.0,43.0
2019-10-23-19,149.0,46.0,50.0,50.0
2019-10-23-20,158.0,42.0,49.0,47.0
2019-10-23-21,168.0,43.0,47.0,56.0
2019-10-23-22,158.0,41.0,43.0,59.0
2019-10-23-23,150.0,41.0,45.0,65.0
2019-10-24-00,144.0,41.0,42.0,67.0
2019-10-24-01,138.0,40.0,49.0,69.0
2019-10-24-02,133.0,39.0,47.0,75.0
2019-10-24-03,124.0,37.0,47.0,65.0
2019-10-24-04,109.0,35.0,39.0,52.0
2019-10-24-05,119.0,33.0,37.0,44.0
2019-10-24-06,132.0,31.0,40.0,45.0
2019-10-24-07,123.0,33.0,41.0,45.0
2019-10-24-08,133.0,35.0,44.0,46.0
2019-10-24-09,166.0,34.0,49.0,50.0
2019-10-24-10,180.0,30.0,38.0,46.0
2019-10-24-11,164.0,36.0,40.0,43.0
2019-10-24-12,118.0,43.0,44.0,46.0
2019-10-24-13,57.0,43.0,52.0,51.0
2019-10-24-14,-999.0,41.0,63.0,49.0
2019-10-24-15,3.0,47.0,66.0,54.0
2019-10-24-16,9.0,47.0,57.0,56.0
2019-10-24-17,14.0,41.0,48.0,55.0
2019-10-24-18,23.0,34.0,42.0,50.0
2019-10-24-19,27.0,39.0,44.0,48.0
2019-10-24-20,20.0,43.0,45.0,48.0
2019-10-24-21,15.0,36.0,45.0,42.0
2019-10-24-22,14.0,36.0,35.0,46.0
2019-10-24-23,13.0,37.0,34.0,49.0
2019-10-25-00,8.0,33.0,32.0,40.0
2019-10-25-01,10.0,34.0,36.0,41.0
2019-10-25-02,12.0,36.0,38.0,51.0
2019-10-25-03,9.0,32.0,33.0,47.0
2019-10-25-04,7.0,33.0,33.0,39.0
2019-10-25-05,11.0,34.0,34.0,29.0
2019-10-25-06,10.0,36.0,37.0,33.0
2019-10-25-07,11.0,46.0,42.0,31.0
2019-10-25-08,12.0,42.0,51.0,37.0
2019-10-25-09,12.0,34.0,54.0,42.0
2019-10-25-10,9.0,24.0,55.0,47.0
2019-10-25-11,9.0,34.0,53.0,48.0
2019-10-25-12,9.0,54.0,59.0,55.0
2019-10-25-13,6.0,73.0,67.0,60.0
2019-10-25-14,8.0,85.0,58.0,61.0
2019-10-25-15,14.0,92.0,52.0,59.0
2019-10-25-16,17.0,101.0,56.0,69.0
2019-10-25-17,17.0,113.0,56.0,67.0
2019-10-25-18,28.0,120.0,60.0,58.0
2019-10-25-19,34.0,123.0,62.0,59.0
2019-10-25-20,40.0,123.0,51.0,60.0
2019-10-25-21,48.0,100.0,45.0,47.0
2019-10-25-22,57.0,65.0,37.0,46.0
2019-10-25-23,52.0,52.0,41.0,45.0
2019-10-26-00,47.0,47.0,40.0,47.0
2019-10-26-01,50.0,37.0,40.0,53.0
2019-10-26-02,42.0,24.0,35.0,56.0
2019-10-26-03,27.0,28.0,36.0,51.0
2019-10-26-04,20.0,29.0,32.0,42.0
2019-10-26-05,20.0,26.0,29.0,37.0
2019-10-26-06,22.0,29.0,34.0,34.0
2019-10-26-07,23.0,29.0,40.0,32.0
2019-10-26-08,25.0,33.0,56.0,33.0
2019-10-26-09,25.0,35.0,64.0,35.0
2019-10-26-10,26.0,38.0,69.0,39.0
2019-10-26-11,23.0,41.0,66.0,45.0
2019-10-26-12,31.0,40.0,64.0,51.0
2019-10-26-13,37.0,38.0,61.0,55.0
2019-10-26-14,45.0,47.0,67.0,61.0
2019-10-26-15,64.0,42.0,68.0,65.0
2019-10-26-16,82.0,40.0,76.0,72.0
2019-10-26-17,85.0,42.0,81.0,74.0
2019-10-26-18,90.0,39.0,76.0,75.0
2019-10-26-19,87.0,39.0,73.0,70.0
2019-10-26-20,91.0,38.0,73.0,74.0
2019-10-26-21,94.0,33.0,77.0,75.0
2019-10-26-22,97.0,29.0,78.0,77.0
2019-10-26-23,92.0,23.0,79.0,77.0
2019-10-27-00,83.0,24.0,80.0,74.0
2019-10-27-01,78.0,29.0,81.0,76.0
2019-10-27-02,70.0,31.0,79.0,80.0
2019-10-27-03,64.0,32.0,75.0,74.0
2019-10-27-04,63.0,26.0,71.0,68.0
2019-10-27-05,65.0,25.0,75.0,63.0
2019-10-27-06,70.0,27.0,74.0,60.0
2019-10-27-07,71.0,29.0,68.0,56.0
2019-10-27-08,73.0,35.0,63.0,58.0
2019-10-27-09,74.0,32.0,62.0,60.0
2019-10-27-10,79.0,28.0,56.0,53.0
2019-10-27-11,72.0,25.0,47.0,50.0
2019-10-27-12,70.0,23.0,41.0,51.0
2019-10-27-13,64.0,23.0,43.0,55.0
2019-10-27-14,63.0,27.0,35.0,58.0
2019-10-27-15,66.0,28.0,27.0,60.0
2019-10-27-16,71.0,36.0,29.0,56.0
2019-10-27-17,74.0,39.0,27.0,56.0
2019-10-27-18,81.0,53.0,24.0,71.0
2019-10-27-19,93.0,70.0,26.0,64.0
2019-10-27-20,104.0,79.0,28.0,56.0
2019-10-27-21,109.0,80.0,28.0,38.0
2019-10-27-22,114.0,74.0,17.0,29.0
2019-10-27-23,117.0,72.0,10.0,23.0
2019-10-28-00,115.0,66.0,8.0,27.0
2019-10-28-01,107.0,63.0,7.0,29.0
2019-10-28-02,110.0,63.0,10.0,23.0
2019-10-28-03,163.0,59.0,18.0,24.0
2019-10-28-04,340.0,57.0,10.0,23.0
2019-10-28-05,455.0,58.0,11.0,26.0
2019-10-28-06,448.0,59.0,9.0,27.0
2019-10-28-07,562.0,65.0,7.0,36.0
2019-10-28-08,521.0,72.0,11.0,42.0
2019-10-28-09,363.0,58.0,17.0,38.0
2019-10-28-10,236.0,53.0,18.0,40.0
2019-10-28-11,154.0,47.0,14.0,43.0
2019-10-28-12,100.0,41.0,22.0,48.0
2019-10-28-13,70.0,40.0,18.0,44.0
2019-10-28-14,55.0,46.0,16.0,49.0
2019-10-28-15,47.0,49.0,18.0,57.0
2019-10-28-16,44.0,50.0,19.0,47.0
2019-10-28-17,41.0,56.0,22.0,35.0
2019-10-28-18,41.0,68.0,19.0,29.0
2019-10-28-19,42.0,84.0,21.0,27.0
2019-10-28-20,37.0,90.0,19.0,27.0
2019-10-28-21,33.0,96.0,19.0,23.0
2019-10-28-22,31.0,98.0,18.0,25.0
2019-10-28-23,34.0,90.0,13.0,24.0
2019-10-29-00,36.0,83.0,13.0,22.0
2019-10-29-01,32.0,75.0,8.0,19.0
2019-10-29-02,36.0,67.0,13.0,15.0
2019-10-29-03,47.0,57.0,11.0,13.0
2019-10-29-04,35.0,53.0,11.0,13.0
2019-10-29-05,32.0,54.0,10.0,13.0
2019-10-29-06,35.0,67.0,11.0,14.0
2019-10-29-07,45.0,84.0,12.0,13.0
2019-10-29-08,56.0,112.0,18.0,13.0
2019-10-29-09,61.0,181.0,23.0,18.0
2019-10-29-10,63.0,299.0,28.0,23.0
2019-10-29-11,76.0,418.0,22.0,22.0
2019-10-29-12,86.0,466.0,18.0,21.0
2019-10-29-13,97.0,435.0,26.0,18.0
2019-10-29-14,101.0,321.0,45.0,20.0
2019-10-29-15,96.0,252.0,64.0,26.0
2019-10-29-16,104.0,237.0,81.0,37.0
2019-10-29-17,112.0,246.0,97.0,34.0
2019-10-29-18,119.0,255.0,116.0,35.0
2019-10-29-19,130.0,259.0,117.0,49.0
2019-10-29-20,138.0,233.0,123.0,61.0
2019-10-29-21,143.0,211.0,126.0,79.0
2019-10-29-22,137.0,201.0,131.0,92.0
2019-10-29-23,131.0,199.0,133.0,89.0
2019-10-30-00,123.0,193.0,133.0,90.0
2019-10-30-01,114.0,190.0,130.0,83.0
2019-10-30-02,108.0,184.0,130.0,75.0
2019-10-30-03,98.0,176.0,134.0,79.0
2019-10-30-04,96.0,173.0,136.0,86.0
2019-10-30-05,92.0,168.0,138.0,98.0
2019-10-30-06,91.0,170.0,142.0,115.0
2019-10-30-07,96.0,174.0,145.0,133.0
2019-10-30-08,109.0,183.0,157.0,139.0
2019-10-30-09,112.0,177.0,166.0,153.0
2019-10-30-10,114.0,201.0,167.0,154.0
2019-10-30-11,105.0,224.0,165.0,152.0
2019-10-30-12,105.0,255.0,163.0,142.0
2019-10-30-13,106.0,270.0,160.0,142.0
2019-10-30-14,101.0,272.0,152.0,137.0
2019-10-30-15,114.0,269.0,141.0,132.0
2019-10-30-16,119.0,270.0,136.0,137.0
2019-10-30-17,130.0,275.0,141.0,143.0
2019-10-30-18,130.0,253.0,145.0,163.0
2019-10-30-19,138.0,231.0,147.0,181.0
2019-10-30-20,142.0,211.0,143.0,179.0
2019-10-30-21,144.0,198.0,135.0,155.0
2019-10-30-22,136.0,195.0,126.0,130.0
2019-10-30-23,132.0,192.0,120.0,110.0
2019-10-31-00,123.0,188.0,117.0,104.0
2019-10-31-01,116.0,189.0,109.0,101.0
2019-10-31-02,113.0,190.0,109.0,97.0
2019-10-31-03,109.0,191.0,107.0,95.0
2019-10-31-04,105.0,190.0,108.0,91.0
2019-10-31-05,101.0,189.0,108.0,85.0
2019-10-31-06,95.0,195.0,110.0,82.0
2019-10-31-07,87.0,196.0,112.0,80.0
2019-10-31-08,89.0,221.0,118.0,76.0
2019-10-31-09,100.0,250.0,125.0,75.0
2019-10-31-10,84.0,265.0,128.0,73.0
2019-10-31-11,71.0,245.0,111.0,67.0
2019-10-31-12,53.0,238.0,115.0,61.0
2019-10-31-13,42.0,225.0,112.0,59.0
2019-10-31-14,37.0,225.0,114.0,58.0
2019-10-31-15,34.0,223.0,114.0,55.0
2019-10-31-16,40.0,229.0,107.0,59.0
2019-10-31-17,50.0,232.0,111.0,69.0
2019-10-31-18,73.0,226.0,112.0,86.0
2019-10-31-19,90.0,221.0,109.0,103.0
2019-10-31-20,102.0,210.0,107.0,110.0
2019-10-31-21,115.0,190.0,89.0,108.0
2019-10-31-22,116.0,163.0,72.0,105.0
2019-10-31-23,113.0,148.0,68.0,101.0
2019-11-01-00,96.0,143.0,80.0,88.0
2019-11-01-01,91.0,132.0,79.0,77.0
2019-11-01-02,83.0,121.0,69.0,69.0
2019-11-01-03,80.0,107.0,77.0,56.0
2019-11-01-04,78.0,95.0,79.0,43.0
2019-11-01-05,69.0,82.0,76.0,40.0
2019-11-01-06,65.0,74.0,75.0,39.0
2019-11-01-07,65.0,72.0,81.0,40.0
2019-11-01-08,84.0,74.0,85.0,38.0
2019-11-01-09,97.0,58.0,82.0,47.0
2019-11-01-10,79.0,52.0,55.0,58.0
2019-11-01-11,72.0,58.0,62.0,67.0
2019-11-01-12,66.0,66.0,66.0,73.0
2019-11-01-13,67.0,90.0,64.0,73.0
2019-11-01-14,67.0,100.0,60.0,70.0
2019-11-01-15,52.0,110.0,66.0,71.0
2019-11-01-16,64.0,131.0,64.0,72.0
2019-11-01-17,63.0,141.0,48.0,71.0
2019-11-01-18,62.0,151.0,43.0,71.0
2019-11-01-19,64.0,173.0,32.0,72.0
2019-11-01-20,56.0,164.0,30.0,78.0
2019-11-01-21,51.0,153.0,30.0,71.0
2019-11-01-22,53.0,147.0,23.0,62.0
2019-11-01-23,52.0,140.0,21.0,55.0
2019-11-02-00,50.0,138.0,18.0,46.0
2019-11-02-01,50.0,155.0,24.0,39.0
2019-11-02-02,51.0,168.0,22.0,34.0
2019-11-02-03,55.0,173.0,23.0,26.0
2019-11-02-04,53.0,190.0,27.0,25.0
2019-11-02-05,53.0,191.0,26.0,21.0
2019-11-02-06,52.0,180.0,23.0,24.0
2019-11-02-07,53.0,180.0,29.0,27.0
2019-11-02-08,57.0,184.0,33.0,38.0
2019-11-02-09,58.0,156.0,35.0,39.0
2019-11-02-10,55.0,132.0,34.0,32.0
2019-11-02-11,56.0,114.0,33.0,29.0
2019-11-02-12,48.0,101.0,36.0,31.0
2019-11-02-13,43.0,98.0,37.0,38.0
2019-11-02-14,42.0,104.0,43.0,39.0
2019-11-02-15,46.0,123.0,47.0,43.0
2019-11-02-16,52.0,124.0,51.0,47.0
2019-11-02-17,51.0,132.0,58.0,51.0
2019-11-02-18,54.0,143.0,73.0,54.0
2019-11-02-19,54.0,151.0,68.0,53.0
2019-11-02-20,52.0,155.0,71.0,55.0
2019-11-02-21,46.0,149.0,71.0,57.0
2019-11-02-22,39.0,147.0,70.0,60.0
2019-11-02-23,32.0,139.0,83.0,61.0
2019-11-03-00,29.0,134.0,87.0,60.0
2019-11-03-01,30.0,128.0,80.0,62.0
2019-11-03-02,29.0,115.0,80.0,60.0
2019-11-03-03,25.0,97.0,77.0,58.0
2019-11-03-04,24.0,85.0,73.0,57.0
2019-11-03-05,27.0,79.0,74.0,58.0
2019-11-03-06,36.0,67.0,78.0,57.0
2019-11-03-07,38.0,43.0,81.0,54.0
2019-11-03-08,42.0,22.0,82.0,58.0
2019-11-03-09,44.0,18.0,90.0,59.0
2019-11-03-10,43.0,18.0,95.0,59.0
2019-11-03-11,45.0,19.0,102.0,59.0
2019-11-03-12,51.0,19.0,94.0,64.0
2019-11-03-13,46.0,30.0,90.0,67.0
2019-11-03-14,48.0,32.0,96.0,63.0
2019-11-03-15,50.0,24.0,100.0,77.0
2019-11-03-16,53.0,26.0,78.0,93.0
2019-11-03-17,57.0,39.0,102.0,93.0
2019-11-03-18,65.0,46.0,133.0,101.0
2019-11-03-19,67.0,29.0,124.0,108.0
2019-11-03-20,72.0,26.0,117.0,118.0
2019-11-03-21,72.0,27.0,109.0,122.0
2019-11-03-22,67.0,32.0,98.0,123.0
2019-11-03-23,61.0,35.0,76.0,120.0
2019-11-04-00,55.0,42.0,71.0,108.0
2019-11-04-01,53.0,46.0,56.0,107.0
2019-11-04-02,56.0,41.0,56.0,103.0
2019-11-04-03,65.0,38.0,55.0,102.0
2019-11-04-04,65.0,37.0,56.0,84.0
2019-11-04-05,65.0,37.0,62.0,67.0
2019-11-04-06,58.0,39.0,68.0,66.0
2019-11-04-07,52.0,42.0,86.0,58.0
2019-11-04-08,51.0,52.0,80.0,52.0
2019-11-04-09,54.0,57.0,64.0,50.0
2019-11-04-10,51.0,59.0,55.0,55.0
2019-11-04-11,57.0,56.0,64.0,57.0
2019-11-04-12,58.0,67.0,60.0,61.0
2019-11-04-13,52.0,76.0,57.0,59.0
2019-11-04-14,53.0,55.0,61.0,64.0
2019-11-04-15,53.0,44.0,72.0,75.0
2019-11-04-16,54.0,61.0,63.0,90.0
2019-11-04-17,59.0,76.0,61.0,95.0
2019-11-04-18,65.0,65.0,50.0,113.0
2019-11-04-19,69.0,59.0,40.0,107.0
2019-11-04-20,72.0,62.0,55.0,92.0
2019-11-04-21,75.0,45.0,59.0,88.0
2019-11-04-22,75.0,28.0,47.0,82.0
2019-11-04-23,70.0,30.0,48.0,61.0
2019-11-05-00,68.0,25.0,48.0,50.0
2019-11-05-01,67.0,19.0,44.0,42.0
2019-11-05-02,63.0,17.0,44.0,38.0
2019-11-05-03,61.0,19.0,50.0,39.0
2019-11-05-04,52.0,22.0,44.0,40.0
2019-11-05-05,48.0,20.0,42.0,41.0
2019-11-05-06,45.0,28.0,46.0,39.0
2019-11-05-07,48.0,35.0,52.0,38.0
2019-11-05-08,58.0,39.0,50.0,43.0
2019-11-05-09,55.0,31.0,55.0,44.0
2019-11-05-10,30.0,19.0,63.0,49.0
2019-11-05-11,42.0,19.0,57.0,53.0
2019-11-05-12,63.0,31.0,52.0,52.0
2019-11-05-13,64.0,32.0,47.0,55.0
2019-11-05-15,71.0,33.0,51.0,66.0
2019-11-05-16,78.0,37.0,57.0,76.0
2019-11-05-17,75.0,39.0,63.0,88.0
2019-11-05-18,77.0,49.0,60.0,104.0
2019-11-05-19,80.0,40.0,56.0,105.0
2019-11-05-20,72.0,39.0,67.0,88.0
2019-11-05-21,61.0,33.0,65.0,83.0
2019-11-05-22,55.0,31.0,70.0,71.0
2019-11-05-23,47.0,28.0,53.0,64.0
2019-11-06-00,45.0,27.0,40.0,51.0
