,北京,上海,福州,廈門
2019-01-24-06,28.14,66.38,14.34,15.93
2019-01-24-07,28.14,62.13,16.46,27.61
2019-01-24-08,26.55,58.94,19.65,32.92
2019-01-24-09,26.55,55.22,19.65,28.14
2019-01-24-10,23.36,40.89,16.46,21.24
2019-01-24-11,19.65,32.92,15.4,14.87
2019-01-24-12,18.05,29.2,14.87,11.15
2019-01-24-13,17.52,25.49,13.28,9.03
2019-01-24-14,17.52,24.43,15.4,8.5
2019-01-24-15,18.05,25.49,13.81,8.5
2019-01-24-16,20.18,24.96,13.81,8.5
2019-01-24-17,24.96,26.55,15.4,8.5
2019-01-24-18,32.92,34.52,16.99,11.68
2019-01-24-19,37.17,41.42,20.18,13.81
2019-01-24-20,40.36,44.6,21.24,13.28
2019-01-24-21,42.48,45.14,22.3,15.93
2019-01-24-22,39.29,48.32,28.67,18.58
2019-01-24-23,36.11,47.79,30.8,19.12
2019-01-25-00,32.92,49.38,22.83,16.99
2019-01-25-01,26.55,46.2,21.77,18.05
2019-01-25-02,13.81,41.95,21.77,21.24
2019-01-25-03,9.03,44.07,21.77,26.55
2019-01-25-04,7.43,46.2,19.12,36.11
2019-01-25-05,7.43,47.26,18.58,42.48
2019-01-25-06,7.97,46.73,19.65,35.05
2019-01-25-07,10.62,49.38,21.77,31.86
2019-01-25-08,12.74,49.38,25.49,32.39
2019-01-25-09,11.15,43.54,23.36,29.74
2019-01-25-10,8.5,35.58,21.77,30.8
2019-01-25-11,6.9,28.14,18.05,25.49
2019-01-25-12,5.31,18.58,18.05,16.46
2019-01-25-13,4.78,17.52,17.52,11.15
2019-01-25-14,4.78,15.93,15.4,13.28
2019-01-25-15,4.78,15.93,13.81,16.46
2019-01-25-16,4.78,16.99,13.28,10.62
2019-01-25-17,6.9,16.46,15.93,11.15
2019-01-25-18,11.15,16.99,25.49,13.81
2019-01-25-19,15.93,18.58,22.83,13.81
2019-01-25-20,18.05,18.05,18.58,11.68
2019-01-25-21,18.05,16.46,19.12,13.81
2019-01-25-22,16.99,14.34,22.83,12.74
2019-01-25-23,15.4,12.21,21.24,14.87
2019-01-26-00,13.81,11.15,20.71,14.87
2019-01-26-01,11.15,10.09,16.99,8.5
2019-01-26-02,12.74,10.09,15.93,7.97
2019-01-26-03,13.81,9.03,11.15,7.43
2019-01-26-04,14.34,8.5,7.97,6.37
2019-01-26-05,13.81,9.03,7.97,5.84
2019-01-26-06,14.34,10.62,7.97,6.37
2019-01-26-07,16.99,11.15,8.5,7.97
2019-01-26-08,19.65,12.21,9.56,10.09
2019-01-26-09,16.46,12.21,10.62,9.56
2019-01-26-10,13.28,12.74,10.62,9.56
2019-01-26-11,11.15,13.28,11.68,8.5
2019-01-26-12,11.68,13.28,10.62,7.97
2019-01-26-13,11.68,14.34,10.09,6.37
2019-01-26-14,12.74,13.28,9.56,6.37
2019-01-26-15,14.34,11.15,10.09,9.56
2019-01-26-16,15.4,11.15,10.09,7.43
2019-01-26-17,16.99,11.68,11.15,7.97
2019-01-26-18,20.71,14.34,11.15,9.03
2019-01-26-19,25.49,14.34,10.62,7.97
2019-01-26-20,29.74,14.34,9.56,8.5
2019-01-26-21,32.39,14.87,8.5,8.5
2019-01-26-22,33.98,16.99,8.5,7.97
2019-01-26-23,35.05,19.12,7.97,7.43
2019-01-27-00,36.64,22.3,7.43,6.37
2019-01-27-01,37.17,23.36,7.43,5.84
2019-01-27-02,37.17,25.49,6.9,5.31
2019-01-27-03,36.11,26.55,6.37,3.72
2019-01-27-04,36.11,29.74,5.84,4.25
2019-01-27-05,35.05,32.39,6.37,4.78
2019-01-27-06,36.64,35.58,6.37,4.78
2019-01-27-07,36.11,38.23,7.43,6.9
2019-01-27-08,35.05,38.23,9.03,12.21
2019-01-27-09,34.52,31.86,10.09,11.68
2019-01-27-10,34.52,22.3,9.56,9.03
2019-01-27-11,32.39,17.52,8.5,5.84
2019-01-27-12,30.27,13.28,9.03,5.31
2019-01-27-13,32.92,11.68,9.03,5.31
2019-01-27-14,33.45,10.09,10.09,4.78
2019-01-27-15,27.61,9.03,9.56,4.78
2019-01-27-16,20.71,9.56,8.5,5.31
2019-01-27-17,10.62,12.21,8.5,5.84
2019-01-27-18,5.31,18.05,10.62,7.43
2019-01-27-19,4.78,24.43,12.21,7.43
2019-01-27-20,4.78,26.02,12.21,8.5
2019-01-27-21,4.78,29.74,15.4,13.28
2019-01-27-22,4.25,29.74,17.52,15.4
2019-01-27-23,4.78,31.86,21.24,13.28
2019-01-28-00,5.84,30.8,19.65,16.46
2019-01-28-01,5.84,29.2,18.05,13.81
2019-01-28-02,6.37,27.61,16.46,14.34
2019-01-28-03,7.97,26.55,13.81,17.52
2019-01-28-04,8.5,26.55,12.74,21.77
2019-01-28-05,11.15,27.08,13.28,23.9
2019-01-28-06,10.62,31.33,12.74,27.08
2019-01-28-07,14.87,38.23,13.81,27.61
2019-01-28-08,18.58,41.42,15.4,26.02
2019-01-28-09,16.46,39.83,14.87,22.3
2019-01-28-10,11.15,38.76,13.28,26.02
2019-01-28-11,9.56,38.76,11.68,18.58
2019-01-28-12,9.03,41.42,10.62,9.56
2019-01-28-13,10.09,39.29,10.09,15.4
2019-01-28-14,12.21,37.7,9.03,12.74
2019-01-28-15,12.74,37.7,9.03,15.93
2019-01-28-16,14.87,33.98,9.56,9.03
2019-01-28-17,17.52,32.39,12.21,7.43
2019-01-28-18,23.36,40.36,15.93,12.21
2019-01-28-19,29.74,43.54,17.52,13.28
2019-01-28-20,34.52,35.05,18.05,14.87
2019-01-28-21,33.98,27.08,20.18,18.58
2019-01-28-22,32.92,29.74,19.65,14.87
2019-01-28-23,33.45,29.2,23.9,17.52
2019-01-29-00,33.45,28.67,26.02,18.05
2019-01-29-01,32.39,30.27,26.55,14.34
2019-01-29-02,32.39,29.2,25.49,11.68
2019-01-29-03,32.39,26.02,21.77,13.28
2019-01-29-04,33.98,23.36,22.3,15.93
2019-01-29-05,32.92,23.9,21.77,18.05
2019-01-29-06,34.52,27.08,20.71,13.81
2019-01-29-07,35.05,36.11,18.58,20.71
2019-01-29-08,35.05,43.54,19.65,23.36
2019-01-29-09,33.98,44.6,18.58,25.49
2019-01-29-10,33.45,42.48,17.52,19.65
2019-01-29-11,33.98,36.11,14.34,11.15
2019-01-29-12,33.98,26.55,13.81,7.97
2019-01-29-13,33.98,19.65,10.09,9.56
2019-01-29-14,37.7,18.05,9.56,4.78
2019-01-29-15,41.42,18.05,6.9,4.25
2019-01-29-16,44.6,18.58,6.37,9.03
2019-01-29-17,44.6,22.3,7.43,10.62
2019-01-29-18,49.38,27.61,9.56,9.56
2019-01-29-19,53.1,30.27,13.28,10.09
2019-01-29-20,53.63,29.74,13.81,10.62
2019-01-29-21,52.04,27.08,15.93,10.09
2019-01-29-22,51.51,23.36,20.71,12.21
2019-01-29-23,51.51,21.77,26.02,17.52
2019-01-30-00,51.51,20.71,23.9,20.71
2019-01-30-01,49.38,20.18,21.24,24.96
2019-01-30-02,43.54,20.18,18.05,28.67
2019-01-30-03,38.76,21.77,13.81,28.67
2019-01-30-04,26.55,20.18,14.87,24.96
2019-01-30-05,9.03,22.83,13.28,23.9
2019-01-30-06,7.43,27.08,11.68,26.55
2019-01-30-07,5.84,32.92,14.87,26.55
2019-01-30-08,6.9,39.29,19.12,23.9
2019-01-30-09,6.9,42.48,17.52,26.55
2019-01-30-10,6.37,44.6,13.28,26.02
2019-01-30-11,5.84,43.01,11.15,31.33
2019-01-30-12,5.31,40.89,7.43,24.43
2019-01-30-13,5.84,40.36,3.72,21.24
2019-01-30-14,5.31,43.01,3.72,19.65
2019-01-30-15,5.31,39.83,4.25,14.87
2019-01-30-16,5.31,37.7,5.84,16.46
2019-01-30-17,5.84,41.42,7.43,16.99
2019-01-30-18,7.97,44.6,10.09,22.3
2019-01-30-19,9.03,40.89,12.74,17.52
2019-01-30-20,7.97,33.45,13.81,24.43
2019-01-30-21,5.84,32.92,14.34,41.95
2019-01-30-22,4.78,24.43,14.34,34.52
2019-01-30-23,4.25,19.12,20.18,33.45
2019-01-31-00,4.78,14.87,25.49,27.08
2019-01-31-01,3.72,13.28,20.18,26.02
2019-01-31-02,4.78,11.68,20.71,28.14
2019-01-31-03,4.78,11.68,15.4,26.55
2019-01-31-04,4.25,8.5,13.28,25.49
2019-01-31-05,4.78,7.97,11.15,20.18
2019-01-31-06,5.84,7.97,10.09,16.99
2019-01-31-07,9.03,10.09,11.68,19.65
2019-01-31-08,11.68,12.74,14.34,20.71
2019-01-31-09,11.15,12.74,12.74,15.4
2019-01-31-10,9.03,14.34,12.21,14.87
2019-01-31-11,7.43,14.34,14.87,16.99
2019-01-31-12,5.84,11.15,13.81,15.4
2019-01-31-13,5.31,10.09,3.19,11.15
2019-01-31-14,5.84,11.68,3.19,6.9
2019-01-31-15,5.31,11.68,3.72,9.03
2019-01-31-16,5.84,10.62,4.25,11.68
2019-01-31-17,7.97,11.15,4.78,16.99
2019-01-31-18,14.34,11.68,7.43,23.36
2019-01-31-19,16.46,12.21,9.03,33.45
2019-01-31-20,20.18,12.74,8.5,46.2
2019-01-31-21,20.71,12.74,6.9,38.76
2019-01-31-22,20.71,12.74,6.37,6.9
2019-01-31-23,21.77,13.81,5.84,4.25
2019-02-01-00,21.77,12.74,4.78,3.19
2019-02-01-01,21.77,11.15,4.25,2.66
2019-02-01-02,22.3,9.56,3.72,3.72
2019-02-01-03,23.36,9.56,3.72,3.72
2019-02-01-04,24.96,9.56,3.72,3.19
2019-02-01-05,24.96,10.62,3.19,3.19
2019-02-01-06,26.55,11.68,3.72,3.72
2019-02-01-07,27.61,14.87,4.25,3.72
2019-02-01-08,28.14,16.99,4.78,5.31
2019-02-01-09,28.67,14.87,5.31,6.37
2019-02-01-10,28.67,14.87,5.84,5.84
2019-02-01-11,27.61,15.4,6.37,5.31
2019-02-01-12,23.9,15.4,5.84,4.25
2019-02-01-13,18.05,15.93,5.84,4.25
2019-02-01-14,14.34,17.52,5.31,3.72
2019-02-01-15,14.87,18.58,6.37,4.25
2019-02-01-16,15.4,19.65,6.9,3.72
2019-02-01-17,16.46,19.65,6.37,4.25
2019-02-01-18,20.18,20.18,6.37,4.25
2019-02-01-19,28.67,21.24,5.84,5.84
2019-02-01-20,34.52,21.24,5.84,6.37
2019-02-01-21,38.23,23.36,5.84,6.9
2019-02-01-22,40.36,26.55,5.31,6.9
2019-02-01-23,39.83,26.02,5.31,6.9
2019-02-02-00,38.76,23.9,4.78,5.31
2019-02-02-01,38.76,20.18,5.31,5.31
2019-02-02-02,35.58,16.46,4.78,3.19
2019-02-02-03,35.58,15.4,3.72,3.72
2019-02-02-04,32.92,14.87,3.72,3.72
2019-02-02-05,31.33,14.87,3.72,2.66
2019-02-02-06,31.33,14.87,4.25,3.19
2019-02-02-07,31.86,18.58,5.84,4.78
2019-02-02-08,32.92,22.3,7.43,10.09
2019-02-02-09,30.8,22.3,9.56,12.21
2019-02-02-10,30.8,18.05,9.56,12.74
2019-02-02-11,30.8,16.99,8.5,12.21
2019-02-02-12,30.8,16.46,9.56,14.87
2019-02-02-13,29.2,14.34,7.97,12.21
2019-02-02-14,27.08,14.34,8.5,12.21
2019-02-02-15,24.96,14.87,8.5,12.21
2019-02-02-16,24.43,14.87,12.21,22.3
2019-02-02-17,24.96,14.34,15.93,20.71
2019-02-02-18,24.96,15.4,18.58,19.12
2019-02-02-19,25.49,14.34,19.65,24.43
2019-02-02-20,24.96,13.81,23.9,22.3
2019-02-02-21,24.96,13.81,23.9,20.71
2019-02-02-22,26.55,13.81,27.61,16.99
2019-02-02-23,27.61,13.28,26.55,17.52
2019-02-03-00,28.14,12.74,24.43,16.99
2019-02-03-01,28.67,13.81,23.9,17.52
2019-02-03-02,22.83,13.81,21.77,18.05
2019-02-03-03,13.28,12.74,19.65,14.87
2019-02-03-04,9.03,11.68,18.05,12.74
2019-02-03-05,7.97,14.34,15.93,14.34
2019-02-03-06,6.9,18.58,14.87,11.68
2019-02-03-07,5.31,26.02,15.4,15.4
2019-02-03-08,5.84,31.33,16.46,18.58
2019-02-03-09,6.37,30.8,18.05,20.71
2019-02-03-10,6.37,26.55,18.05,14.87
2019-02-03-11,5.31,22.3,18.58,10.09
2019-02-03-12,4.25,19.65,18.58,11.15
2019-02-03-13,3.72,18.05,19.65,10.62
2019-02-03-14,4.25,16.46,21.77,8.5
2019-02-03-15,4.78,16.99,23.9,7.97
2019-02-03-16,4.25,16.46,27.08,8.5
2019-02-03-17,4.25,18.58,30.8,12.74
2019-02-03-18,4.25,20.71,35.58,9.56
2019-02-03-19,4.25,20.71,38.76,9.56
2019-02-03-20,4.78,21.24,38.23,12.74
2019-02-03-21,4.78,21.77,35.58,19.65
2019-02-03-23,6.37,22.3,29.2,26.02
2019-02-04-00,6.37,22.83,27.08,18.58
2019-02-04-01,6.37,22.83,21.77,9.03
2019-02-04-02,8.5,22.83,19.12,15.93
2019-02-04-03,9.56,20.71,14.34,11.15
2019-02-04-04,11.68,18.58,5.31,6.37
2019-02-04-05,13.28,17.52,4.25,6.37
2019-02-04-06,14.87,17.52,4.25,6.37
2019-02-04-07,15.93,17.52,5.31,4.78
2019-02-04-08,16.46,19.12,6.37,5.31
2019-02-04-09,14.87,18.05,6.37,4.78
2019-02-04-10,13.28,14.87,6.9,5.31
2019-02-04-11,12.74,12.21,6.9,4.25
2019-02-04-12,11.15,10.62,6.9,4.25
2019-02-04-13,10.09,10.09,6.9,3.72
2019-02-04-14,9.56,9.56,5.84,3.19
2019-02-04-15,10.09,9.56,5.84,3.19
2019-02-04-16,10.62,10.09,5.84,3.72
2019-02-04-17,12.21,10.62,6.9,2.66
2019-02-04-18,14.87,11.68,7.43,3.19
2019-02-04-19,18.05,13.81,7.43,3.72
2019-02-04-20,20.18,14.34,7.97,3.72
2019-02-04-21,21.24,13.81,8.5,4.78
2019-02-04-22,24.43,14.87,7.43,5.31
2019-02-04-23,23.36,15.4,6.9,4.25
2019-02-05-00,20.18,16.99,5.84,3.72
2019-02-05-01,19.12,14.34,6.9,3.72
2019-02-05-02,19.12,11.68,6.37,3.72
2019-02-05-03,19.12,10.09,6.37,4.25
2019-02-05-04,19.12,9.56,4.78,3.72
2019-02-05-05,18.05,8.5,4.25,3.72
2019-02-05-06,17.52,10.09,4.78,4.78
2019-02-05-07,18.58,11.68,5.31,5.31
2019-02-05-08,19.12,13.81,7.43,7.43
2019-02-05-09,14.34,16.99,6.9,8.5
2019-02-05-10,12.21,16.99,6.9,6.37
2019-02-05-11,11.68,16.46,7.43,6.9
2019-02-05-12,12.74,12.74,6.9,9.03
2019-02-05-13,11.15,10.62,5.84,9.56
2019-02-05-14,9.56,9.56,5.31,14.34
2019-02-05-15,9.03,9.03,4.78,10.09
2019-02-05-16,9.56,9.03,4.78,15.93
2019-02-05-17,10.09,11.15,6.37,7.97
2019-02-05-18,11.15,12.74,9.03,9.56
2019-02-05-19,11.15,13.81,14.34,15.93
2019-02-05-20,11.15,16.46,16.99,18.58
2019-02-05-21,11.68,15.93,18.05,19.12
2019-02-05-22,12.21,18.58,16.99,17.52
2019-02-05-23,12.21,21.77,14.34,15.4
2019-02-06-00,12.21,23.36,14.34,12.74
2019-02-06-01,12.21,25.49,12.21,17.52
2019-02-06-02,12.21,24.43,12.74,17.52
2019-02-06-03,11.68,21.77,10.62,11.15
2019-02-06-04,12.74,21.24,7.97,9.03
2019-02-06-05,17.52,20.18,6.37,6.9
2019-02-06-06,18.05,20.18,4.25,6.37
2019-02-06-07,15.4,23.36,3.19,11.68
2019-02-06-08,14.87,23.9,4.25,13.81
2019-02-06-09,13.81,21.24,4.25,14.34
2019-02-06-10,12.21,17.52,4.25,14.34
2019-02-06-11,11.68,13.81,4.78,11.15
2019-02-06-12,11.15,11.15,5.84,10.62
2019-02-06-13,11.68,10.62,6.37,6.9
2019-02-06-14,11.15,9.56,7.43,5.84
2019-02-06-15,11.68,7.97,6.9,7.43
2019-02-06-16,13.28,8.5,5.84,7.43
2019-02-06-17,14.34,10.09,6.37,9.03
2019-02-06-18,15.4,11.68,6.37,9.56
2019-02-06-19,15.4,14.87,7.43,9.03
2019-02-06-20,11.68,15.4,8.5,10.09
2019-02-06-21,3.72,15.4,7.97,11.15
2019-02-06-22,3.19,15.93,8.5,10.09
2019-02-06-23,2.66,15.93,7.97,16.46
2019-02-07-00,2.12,14.34,8.5,16.99
2019-02-07-01,2.12,9.56,6.37,11.68
2019-02-07-02,2.12,7.43,5.31,7.97
2019-02-07-03,2.12,6.9,5.31,7.43
2019-02-07-04,1.59,7.43,6.9,6.37
2019-02-07-05,2.12,11.68,7.43,7.43
2019-02-07-06,2.66,14.34,6.37,9.03
2019-02-07-07,3.19,9.03,7.43,13.81
2019-02-07-08,4.25,9.03,7.97,13.28
2019-02-07-09,4.25,9.56,6.9,12.21
2019-02-07-10,2.66,9.56,6.37,14.87
2019-02-07-11,2.66,9.56,6.9,11.15
2019-02-07-12,2.66,9.56,7.97,9.56
2019-02-07-13,2.66,8.5,8.5,7.43
2019-02-07-14,3.72,7.43,7.97,5.84
2019-02-07-15,3.72,7.43,6.9,4.25
2019-02-07-16,4.25,7.97,7.43,6.37
2019-02-07-17,5.84,7.43,10.62,7.97
2019-02-07-18,8.5,7.43,19.65,9.03
2019-02-07-19,9.03,7.43,9.56,11.15
2019-02-07-20,10.09,6.9,5.84,14.87
2019-02-07-21,11.15,6.37,4.78,20.18
2019-02-07-22,13.81,5.84,4.25,21.24
2019-02-07-23,14.34,5.84,4.25,15.93
2019-02-08-00,14.34,4.78,3.72,3.19
2019-02-08-01,12.21,4.25,3.72,2.66
2019-02-08-02,11.15,4.25,3.19,2.12
2019-02-08-03,8.5,4.78,3.19,2.66
2019-02-08-04,7.43,5.31,2.66,3.19
2019-02-08-05,5.84,5.31,2.66,2.66
2019-02-08-06,-999.0,-999.0,-999.0,-999.0
2019-02-08-07,6.9,7.97,3.72,4.25
2019-02-08-08,7.97,8.5,4.78,4.78
2019-02-08-09,9.03,8.5,5.84,5.31
2019-02-08-10,8.5,9.56,5.31,5.31
2019-02-08-11,9.03,10.09,4.78,4.78
2019-02-08-12,9.03,10.09,4.78,5.31
2019-02-08-13,8.5,9.56,4.78,5.31
2019-02-08-14,8.5,10.62,3.72,2.66
2019-02-08-15,9.03,10.09,4.78,4.25
2019-02-08-16,9.56,11.15,4.78,5.31
2019-02-08-17,10.09,11.15,6.37,6.37
2019-02-08-18,11.15,11.15,6.9,7.43
2019-02-08-19,13.28,9.56,5.31,7.43
2019-02-08-20,14.87,9.03,5.31,6.9
2019-02-08-21,16.46,9.03,4.78,5.84
2019-02-08-22,16.99,10.09,5.31,5.84
2019-02-08-23,6.37,9.03,5.31,4.78
2019-02-09-00,3.19,7.43,4.25,4.25
2019-02-09-01,3.19,6.9,3.72,4.25
2019-02-09-02,3.72,6.9,3.72,4.25
2019-02-09-03,3.72,5.84,3.72,4.78
2019-02-09-04,3.72,5.31,3.19,4.25
2019-02-09-05,4.25,4.78,3.19,3.72
2019-02-09-06,4.78,5.84,3.19,4.25
2019-02-09-07,6.37,6.9,4.78,5.31
2019-02-09-08,6.9,7.43,5.84,7.97
2019-02-09-09,7.97,7.43,6.9,7.43
2019-02-09-10,5.84,7.97,7.97,5.31
2019-02-09-11,4.25,6.37,7.97,4.78
2019-02-09-12,4.25,5.84,6.9,5.84
2019-02-09-13,4.25,5.84,5.84,5.84
2019-02-09-14,4.25,5.84,5.84,5.31
2019-02-09-15,4.25,6.37,4.78,5.31
2019-02-09-16,4.25,7.43,6.9,6.37
2019-02-09-17,5.31,7.97,5.84,6.9
2019-02-09-18,7.43,9.03,6.37,6.37
2019-02-09-19,10.62,9.56,7.43,6.37
2019-02-09-20,12.21,9.56,6.37,5.84
2019-02-09-21,12.74,10.62,5.84,4.78
2019-02-09-22,13.28,9.56,4.78,4.78
2019-02-09-23,14.87,9.03,4.25,4.78
2019-02-10-00,14.87,7.97,3.19,3.72
2019-02-10-01,13.81,7.43,3.19,3.72
2019-02-10-02,11.68,6.37,2.66,3.19
2019-02-10-03,10.09,6.37,2.12,2.66
2019-02-10-04,9.56,6.37,2.12,2.66
2019-02-10-05,9.56,6.37,2.12,2.66
2019-02-10-06,9.03,7.43,2.66,2.66
2019-02-10-07,11.15,8.5,3.19,4.25
2019-02-10-08,11.15,9.56,3.72,5.31
2019-02-10-09,10.09,10.62,3.72,4.25
2019-02-10-10,9.56,10.09,3.72,3.19
2019-02-10-11,9.03,9.03,3.72,3.72
2019-02-10-12,7.43,9.03,4.25,4.25
2019-02-10-13,7.43,9.03,4.78,3.72
2019-02-10-14,9.03,10.09,4.78,3.19
2019-02-10-15,10.09,11.68,5.31,3.72
2019-02-10-16,10.09,11.15,5.31,4.25
2019-02-10-17,11.68,10.62,6.37,4.78
2019-02-10-18,14.87,10.62,7.43,5.84
2019-02-10-19,18.58,9.56,7.43,7.43
2019-02-10-20,20.71,11.15,9.56,9.56
2019-02-10-21,19.65,14.87,11.15,8.5
2019-02-10-22,19.12,10.09,9.56,8.5
2019-02-10-23,18.58,8.5,7.97,7.43
2019-02-11-00,19.12,7.43,6.9,5.31
2019-02-11-01,19.65,6.9,5.31,4.78
2019-02-11-02,19.65,7.43,4.78,4.78
2019-02-11-03,21.24,6.9,5.31,5.31
2019-02-11-04,24.96,7.43,4.78,4.78
2019-02-11-05,26.55,7.97,4.25,5.31
2019-02-11-06,27.08,11.15,3.72,5.84
2019-02-11-07,27.61,12.21,4.25,5.31
2019-02-11-08,26.02,14.34,6.37,6.9
2019-02-11-09,22.3,13.28,7.97,6.37
2019-02-11-10,19.65,13.28,7.43,4.78
2019-02-11-11,16.99,12.74,7.43,4.78
2019-02-11-12,12.21,11.68,6.9,2.66
2019-02-11-13,5.84,10.62,6.37,3.19
2019-02-11-14,4.78,11.68,5.31,3.72
2019-02-11-15,4.78,13.28,5.84,3.72
2019-02-11-16,4.78,14.87,5.84,3.72
2019-02-11-17,5.84,16.99,6.9,3.72
2019-02-11-18,9.03,18.58,7.43,4.25
2019-02-11-19,13.81,20.18,7.43,4.25
2019-02-11-20,15.93,17.52,6.9,4.25
2019-02-11-21,18.05,15.93,6.37,4.78
2019-02-11-22,14.87,16.46,6.37,4.78
2019-02-11-23,9.56,16.46,5.31,4.25
2019-02-12-00,9.03,16.99,4.25,4.25
2019-02-12-01,9.03,16.46,3.72,4.78
2019-02-12-02,9.56,15.4,3.19,3.72
2019-02-12-03,9.03,12.74,3.19,3.19
2019-02-12-04,7.97,12.74,3.72,2.66
2019-02-12-05,7.97,13.28,3.19,2.66
2019-02-12-06,8.5,15.4,3.72,3.72
2019-02-12-07,11.68,22.3,4.78,6.37
2019-02-12-08,14.34,29.2,6.37,10.09
2019-02-12-09,14.34,26.02,7.43,12.21
2019-02-12-10,13.28,18.58,6.37,6.37
2019-02-12-11,12.74,13.81,5.84,5.84
2019-02-12-12,12.21,11.15,5.31,4.78
2019-02-12-13,11.68,13.81,5.31,4.78
2019-02-12-14,11.15,15.4,5.84,3.72
2019-02-12-15,11.68,16.46,4.78,4.78
2019-02-12-16,11.68,19.12,5.84,9.03
2019-02-12-17,13.28,20.18,8.5,5.84
2019-02-12-18,15.4,20.71,12.74,11.68
2019-02-12-19,16.46,18.58,16.46,11.68
2019-02-12-20,18.58,16.46,17.52,9.56
2019-02-12-21,20.18,13.28,21.77,10.62
2019-02-12-22,19.65,11.68,21.24,5.84
2019-02-12-23,19.12,10.62,19.65,4.78
2019-02-13-00,19.12,9.56,20.71,4.25
2019-02-13-01,18.58,7.97,21.77,5.31
2019-02-13-02,19.12,7.43,20.18,5.31
2019-02-13-03,22.3,7.97,19.65,5.31
2019-02-13-04,21.24,8.5,17.52,9.03
2019-02-13-05,17.52,10.62,14.34,8.5
2019-02-13-06,14.87,11.68,12.74,8.5
2019-02-13-07,13.28,17.52,11.68,10.09
2019-02-13-08,13.28,18.58,11.15,11.68
2019-02-13-09,10.09,16.99,13.28,10.62
2019-02-13-10,6.9,14.87,13.28,7.43
2019-02-13-11,4.78,13.28,11.15,7.97
2019-02-13-12,4.25,11.15,8.5,5.31
2019-02-13-13,3.72,9.03,8.5,4.25
2019-02-13-14,3.72,9.56,6.9,3.72
2019-02-13-15,3.72,11.15,7.43,1.59
2019-02-13-16,4.78,12.21,6.37,1.59
2019-02-13-17,5.31,13.81,9.03,2.12
2019-02-13-18,8.5,13.81,10.09,3.72
2019-02-13-19,13.28,14.87,12.74,5.31
2019-02-13-20,15.4,12.74,12.74,5.31
2019-02-13-21,15.93,11.15,12.74,6.9
2019-02-13-22,16.99,11.68,12.21,5.84
2019-02-13-23,18.58,10.09,10.09,4.78
2019-02-14-00,18.05,7.97,9.56,2.66
2019-02-14-01,20.18,6.9,9.03,5.31
2019-02-14-02,22.3,6.9,11.15,4.78
2019-02-14-03,21.77,7.43,7.97,3.19
2019-02-14-04,22.3,6.9,6.37,2.66
2019-02-14-05,23.9,7.43,5.31,3.19
2019-02-14-06,24.43,10.09,5.31,3.72
2019-02-14-07,25.49,13.81,6.37,7.43
2019-02-14-08,24.96,16.46,9.56,12.21
2019-02-14-09,23.36,15.93,11.68,8.5
2019-02-14-10,19.65,16.46,12.21,7.43
2019-02-14-11,15.4,15.4,13.81,7.43
2019-02-14-12,12.21,14.34,12.74,7.97
2019-02-14-13,11.15,13.28,12.74,7.43
2019-02-14-14,11.15,11.68,11.68,6.37
2019-02-14-15,10.62,10.09,6.9,6.9
2019-02-14-16,11.15,11.68,11.68,6.9
2019-02-14-17,11.15,13.81,12.74,6.9
2019-02-14-18,12.21,18.58,14.87,6.9
2019-02-14-19,12.21,20.18,13.81,8.5
2019-02-14-20,12.74,19.65,11.15,7.97
2019-02-14-21,12.21,19.65,11.15,6.37
2019-02-14-22,12.21,21.24,12.21,5.31
2019-02-14-23,13.81,20.71,13.28,5.31
2019-02-15-00,14.34,20.18,12.74,5.31
2019-02-15-01,13.81,21.24,13.28,6.37
2019-02-15-02,6.9,15.93,13.81,5.31
2019-02-15-03,4.25,11.15,11.68,4.25
2019-02-15-04,4.25,11.68,11.15,5.31
2019-02-15-05,3.72,12.74,11.68,5.31
2019-02-15-06,3.72,12.21,10.09,6.9
2019-02-15-07,7.43,17.52,9.56,7.43
2019-02-15-08,6.9,23.9,14.34,16.99
2019-02-15-09,5.31,25.49,13.28,18.58
2019-02-15-10,3.72,22.83,12.74,16.46
2019-02-15-11,3.19,23.36,9.56,13.81
2019-02-15-12,3.19,22.3,5.84,10.62
2019-02-15-13,2.66,20.71,5.31,12.74
2019-02-15-14,2.66,19.12,6.37,13.28
2019-02-15-15,2.66,17.52,6.37,13.81
2019-02-15-16,3.19,15.93,6.37,12.74
2019-02-15-17,3.72,15.93,9.56,15.93
2019-02-15-18,5.31,16.99,14.87,20.18
2019-02-15-19,6.37,18.58,18.05,19.12
2019-02-15-20,6.9,16.99,18.05,16.99
2019-02-15-21,6.37,16.46,15.4,15.4
2019-02-15-22,5.84,14.87,11.68,19.12
2019-02-15-23,6.37,15.4,8.5,21.77
2019-02-16-00,6.37,14.34,7.97,24.43
2019-02-16-01,6.9,12.21,7.43,28.67
2019-02-16-02,8.5,10.09,6.37,19.12
2019-02-16-03,7.43,9.56,5.84,7.97
2019-02-16-04,6.9,9.56,5.31,4.25
2019-02-16-05,6.37,9.03,5.31,3.72
2019-02-16-06,6.37,9.56,5.31,3.72
2019-02-16-07,8.5,11.15,5.84,3.72
2019-02-16-08,9.56,11.15,6.9,5.31
2019-02-16-09,7.97,11.15,9.03,6.9
2019-02-16-10,5.31,12.74,9.03,8.5
2019-02-16-11,4.25,13.28,10.62,8.5
2019-02-16-12,4.25,12.74,9.56,9.03
2019-02-16-13,4.25,13.81,10.09,8.5
