測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2019,47206020,214,NOX ,PPB   ,12,11,   0,   0,   0,   0,   1,   0,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0
2019,47206020,214,NOX ,PPB   ,12,12,   1,   1,   1,   1,   1,   1,   1,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1
2019,47206020,214,NOX ,PPB   ,12,13,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   2,   1,   2,   1,   2,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,14,   1,   1,   1,   0,   0,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,15,   1,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   4,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,16,   1,   1,   1,   0,   0,   0,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,17,   1,   1,   1,   1,   1,   1,   1,   2,  10,   5,   4,   3,   3,   4,   2,   2,   2,   2,   2,   3,   3,   2,   2,   1
2019,47206020,214,NOX ,PPB   ,12,18,   1,   1,   1,   1,   1,   1,   1,   5,   5,   9,   6,   7,   5,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,19,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   1,   3,   4,   1
2019,47206020,214,NOX ,PPB   ,12,20,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,21,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   3,   3,   3,   4,   4,   2,   2,   3,   3,   2,   1
2019,47206020,214,NOX ,PPB   ,12,22,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   7,  32,  13,   2,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,23,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,24,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   2,   1,   1,   2,   2,   2,   2,   3,   2,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,25,   0,   0,   0,   2,   1,   1,   1,   2,   4,   3,   1,   1,   1,   1,   1,   2,   2,   2,   3,   2,   2,   2,   3,   2
2019,47206020,214,NOX ,PPB   ,12,26,   1,   1,   1,   1,   1,   2,   3,   7,  11,   7,   4,   7,   4,   4,   8,   8,   8,   2,   1,   2,   4,   2,   1,   1
2019,47206020,214,NOX ,PPB   ,12,27,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,28,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,29,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,30,   1,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   ,12,31,   1,   1,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1, 1,   1,   1,   1,   0,   0,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   1,   0,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1, 2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1, 3,   0,   1,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1, 4,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   2,   1
2019,47206020,214,NOX ,PPB   , 1, 5,   1,   1,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1, 6,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   2,   1,   1,   1,   1,9999,   3,   2,   2,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1, 7,   1,   1,   1,   0,   1,   1,   1,   2,   2,   2,   1,   1,   1,   2,   1,   1,   2,   2,   2,   2,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1, 8,   1,   1,   1,   1,   1,   1,   3,   7,  25,  19,  39,  32,  28,   8,   3,   2,   2,   2,   2,   3,   3,   3,   2,   1
2019,47206020,214,NOX ,PPB   , 1, 9,   1,   1,   1,   1,   1,   1,   6,   6,   3,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,10,   1,   0,   0,   1,   1,   1,   1,   6,   9,   4,   2,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,11,   1,   1,   1,   1,   1,   1,   1,  10,  15,   8,   2,   2,   2,   2,   2,   1,   2,   2,   3,   3,   2,   2,   1,   1
2019,47206020,214,NOX ,PPB   , 1,12,   2,   1,   1,   1,  24,  12,  11,   1,   5,   3,  16,  20,  30,  25,  18,  11,   9,   2,   2,   2,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,13,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,14,   1,   0,   1,   1,   0,   1,   1,   3,   4,   2,   2,   1,   1,   2,   1,   1,   2,   2,   3,   3,   3,   4,   6,   1
2019,47206020,214,NOX ,PPB   , 1,15,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   2,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,16,   1,   1,   1,   1,   1,   1,   1,   2,   3,   2,   1,   2,   1,   1,   1,   1,   9,   3,   5,   8,  10,  14,   8,  13
2019,47206020,214,NOX ,PPB   , 1,17,   2,   1,   1,   1,   1,   1,   1,   4,   8,   6,   9,  10,  24,  24,   6,   3,   4,  11,  34,  31,  21,  30,   5,   1
2019,47206020,214,NOX ,PPB   , 1,18,   1,   1,   1,   1,   1,   1,   1,   2,  23,  35,  21,  29,  32,  22,  18,  24,  25,  34,  26,  14,   3,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,19,   1,   1,   1,   1,   1,   1,   2,   4,  11,   8,   3,   1,   1,   2,   2,   7,  10,  23,   1,   2,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,20,   1,   1,   1,   1,   1,   1,   1,   2,   3,   5,   3,  17,  10,  10,  10,   5,   5,  12,  14,  17,  10,   3,   9,  18
2019,47206020,214,NOX ,PPB   , 1,21,  13,   1,   1,   1,   1,   1,   2,   3,   5,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   1
2019,47206020,214,NOX ,PPB   , 1,22,   1,   1,   1,   1,   1,   2,   2,   6,  13,   8,   2,   2,   2,   3,   2,   2,   2,   3,   4,   3,   4,   2,   1,   1
2019,47206020,214,NOX ,PPB   , 1,23,   1,   1,   1,   1,   1,   1,   2,   4,   8,   5,   2,   1,   2,   2,   2,   2,   2,   2,   4,   5,   5,   3,   3,   2
2019,47206020,214,NOX ,PPB   , 1,24,   2,   2,   1,   1,   1,   1,   3,  10,  15,   4,   1,   1,   1,   3,   6,   1,   1,   1,   2,   2,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,25,   0,   0,   0,   0,   1,   1,   1,   2,   3,   1,   1,   1,   2,   2,   2,   2,   2,   5,   4,   3,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 1,26,   1,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,  12,   5
2019,47206020,214,NOX ,PPB   , 1,27,   1,   0,   0,   1,   0,   1,   1,   2,   3,   3,   3,   3,   2,   3,   2,  25,  45,  43,  22,  29,  17,  10,   3,   1
2019,47206020,214,NOX ,PPB   , 1,28,   1,   1,   1,   1,   1,   1,   1,  21,  30,  21,   6,   7,   4,   3,   4,   3,   4,   3,  14,  15,   3,   1,   2,   1
2019,47206020,214,NOX ,PPB   , 1,29,   1,   1,   1,   1,   1,   1,   1,  32,  16,  24,  31,  10,  13,   9,  27,   7,  10,  15,   7,  16,  21,  41,  34,   8
2019,47206020,214,NOX ,PPB   , 1,30,   3,   1,   1,   1,   1,   2,   8,  17,  32,  17,  23,  29,  33,  30,   8,   9,  30,  48,  52,  49,  43,  44,  33,  41
2019,47206020,214,NOX ,PPB   , 1,31,  23,  20,  53,  25,  33,  44,  36,  45,  30,  33,   8,  14,  17,  16,  14,  16,  14,   7,  21,  13,  15,  18,  26,  18
2019,47206020,214,NOX ,PPB   , 2, 1,   8,   2,   4,   1,   2,   1,   2,  14,  28,  12,  17,  12,   8,   9,   3,  11,   8,  12,  17,   9,   6,   4,   6,   3
2019,47206020,214,NOX ,PPB   , 2, 2,   2,   1,   1,   1,   2,   3,   3,   5,  11,   2,   2,   1,   1,   1,   1,   1,   3,   8,   7,   7,   7,   6,   5,   4
2019,47206020,214,NOX ,PPB   , 2, 3,   2,   2,   2,   1,   1,   2,   5,  13,  49,  13,   2,   2,   1,   1,   1,   1,   1,   1,   3,   2,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2, 4,   1,   1,   1,   1,   1,   1,   1,   4,   5,   4,   2,   2,   1,   2,   2,   1,   2,   2,   2,  26,   4,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2, 5,   1,   1,   1,   1,   1,   1,   1,   6,   3,  14,   6,   2,   1,   2,   2,   1,   2,   2,   2,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2, 6,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   0
2019,47206020,214,NOX ,PPB   , 2, 7,   0,   0,   0,   0,   2,   1,   1,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   8,  46,  37,   2,   2,  16,   3
2019,47206020,214,NOX ,PPB   , 2, 8,   1,   1,   0,   1,   1,   1,   1,   9,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   1,  20,  54,  42,  41,  25
2019,47206020,214,NOX ,PPB   , 2, 9,   1,   1,   1,   1,   1,   1,   1,   8,  25,  26,  19,   2,   1,   1,   1,   1,   1,   1,  12,  10,  18,  16,   3,   1
2019,47206020,214,NOX ,PPB   , 2,10,   1,   1,   1,   1,   1,   1,   8,   3,   3,   3,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   1,   3,   2,   2
2019,47206020,214,NOX ,PPB   , 2,11,   2,   1,   1,   1,   1,   1,   2,   5,   6,   4,   2,   2,   1,   2,   2,   2,   2,   3,   3,   2,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,12,   1,   1,   2,   1,   1,   1,   2,   2,   5,   3,   2,   1,   1,   1,   1,   2,   2,   2,   3,   2,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,13,   1,   1,   1,   1,   1,   1,   1,   3,   3,   2,   1,   2,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   2,   1
2019,47206020,214,NOX ,PPB   , 2,14,   1,   3,   2,   2,   0,   1,   1,   2,   3,   2,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   0
2019,47206020,214,NOX ,PPB   , 2,15,   1,   1,   1,   2,   1,   1,   1,   3,   3,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   0,   0
2019,47206020,214,NOX ,PPB   , 2,16,   3,   1,   1,   0,   0,   0,   0,   1,   1,   4,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,17,   1,   1,   1,   1,   1,   1,   1,  10,  20,  18,  13,   8,  14,  36,  26,  27,  23,  26,  21,  23,  22,  19,   2,   1
2019,47206020,214,NOX ,PPB   , 2,18,   1,   1,   1,   1,   1,   1,   2,   2,   3,   3,   3,   3,   2,   4,   2,   3,   2,  16,  16,  11,   9,   2,   1,   1
2019,47206020,214,NOX ,PPB   , 2,19,   1,   1,   1,   1,   1,   1,   1,   3,   6,   3,   2,   2,   1,   2,   2,   2,   1,   1,   3,   6,   5,   4,   4,   3
2019,47206020,214,NOX ,PPB   , 2,20,   3,   2,   2,   2,   2,   2,   5,   8,  10,   3,   2,   1,   1,   1,   2,   1,   2,   2,   2,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,21,   1,   1,   1,   0,   0,   0,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2
2019,47206020,214,NOX ,PPB   , 2,22,   1,   2,   2,   3,   2,   1,   2,   7,  13,   4,   2,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1
2019,47206020,214,NOX ,PPB   , 2,23,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,24,   1,   1,   1,   1,   1,   1,   1,   2,   3,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1
2019,47206020,214,NOX ,PPB   , 2,25,   3,   3,   2,   1,   2,   1,   2,   4,   4,   4,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,26,   0,   0,   1,   1,   1,   3,   3,   9,   9,   4,   2,   1,   1,   9,   9,   4,   9,  11,  16,   6,   3,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,27,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,28,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   2,   2,   1,   2,   2,   2,   2,   3,   2,   2,   2
2019,47206020,214,NOX ,PPB   , 2,29,   2,   1,   1,   1,   2,   1,   1,   2,   3,   3,   2,   1,   1,   1,   1,   1,   1,   2,   2,   3,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 2,30,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47206020,214,NOX ,PPB   , 2,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47206020,214,NOX ,PPB   , 3, 1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   3,   4,   3,   3,   3,   2
2019,47206020,214,NOX ,PPB   , 3, 2,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   2,   1,   2,   2,   2,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3, 3,   1,   1,   1,   1,   1,   1,   2,   5,   4,   3,   2,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3, 4,   1,   1,   1,   1,   1,   3,   1,   3,   4,   2,   2,   2,   2,   3,   1,   3,   2,   2,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3, 5,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3, 6,   1,   1,   1,   1,   1,   1,   1,   2,   4,   3,   2,   2,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3, 7,   1,   1,   2,   1,   1,   1,   2,   3,   3,   2,   1,   1,   1,   1,   2,   2,   2,   2,   2,   3,   2,   2,   1,   1
2019,47206020,214,NOX ,PPB   , 3, 8,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3, 9,   1,   0,   0,   0,   0,   1,   0,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   0,   1
2019,47206020,214,NOX ,PPB   , 3,10,   0,   0,   0,   0,   0,   6,   8,   2,   4,   4,   4,   4,   6,   3,   3,   5,   3,   2,  12,   2,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,11,   1,   1,   1,   1,   1,   1,   1,   2,   2,   3,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,12,   1,   1,   1,   1,   1,   1,   1,   3,   3,   2,   2,   1,   2,   2,   2,   1,   2,   2,   2,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,13,   1,   1,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,9999,   3,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,14,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,15,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,47206020,214,NOX ,PPB   , 3,16,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   3,   2,   2,   2,   2,   2,   2
2019,47206020,214,NOX ,PPB   , 3,17,   2,   2,   2,   1,   2,   3,   2,   6,   9,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   1
2019,47206020,214,NOX ,PPB   , 3,18,   1,   1,   1,   1,   1,   1,   1,   2,   3,   2,   2,   2,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   1,   1
2019,47206020,214,NOX ,PPB   , 3,19,   2,   2,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   3,   2,   5,   4,   7,   3,   3,   5,   1,   1
2019,47206020,214,NOX ,PPB   , 3,20,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,21,   1,   1,   1,   1,   1,   1,   2,   3,   4,   2,   2,   2,   1,   1,   1,   1,   2,   1,   2,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,22,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2
2019,47206020,214,NOX ,PPB   , 3,23,   3,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,24,   1,   1,   1,   1,   1,   1,   1,   1,   2,   3,   2,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,25,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,26,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47206020,214,NOX ,PPB   , 3,27,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2019,47206020,214,NOX ,PPB   , 3,28,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   3,  20,  10,   6,  23,   5,   2
2019,47206020,214,NOX ,PPB   , 3,29,   8,  11,   3,   1,   1,   1,   1,   2,   3,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   3,   2,   2,   2,   2
2019,47206020,214,NOX ,PPB   , 3,30,   1,   1,   1,   1,   1,   1,   1,   3,   2,   2,   1,   1,   1,   1,   1,   1,   2,   2,   1,   2,   1,   2,   1,   1
2019,47206020,214,NOX ,PPB   , 3,31,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   3,   4,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   2,   2
2019,47207020,207,NOX ,PPB   , 4, 1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   1,   2,   2,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4, 2,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,   3,   4,   6,  14,   3,  77,  67, 101, 142
2019,47207020,207,NOX ,PPB   , 4, 3, 141,  94,  96,  30,  44,  16,   5,   1,   1,   2,   2,  24,   4,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0
2019,47207020,207,NOX ,PPB   , 4, 4,   1,9999,   1,   0,   1,   0,   0,  10,  14,  20,  46,  61, 131,  90,   8,   7,   2,   2,   1,   2,   2,   2,   1,   1
2019,47207020,207,NOX ,PPB   , 4, 5,   1,   1,   1,   1,   1,   0,   1,   2,   2,   2,   2,   2,   1,   2,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4, 6,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   2,   1,   1,   2,   2,   2,   2,   2,   2,   4,   3,   1,   1
2019,47207020,207,NOX ,PPB   , 4, 7,   1,   2,   1,   1,   1,   1,   1,   2,   3,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4, 8,   2,   1,   1,   2,   1,   1,   1,   2,   2,   4,   2,   1,   4,   6,   3,   1,   1,   1,   1,   5,  17,   6,   1,   0
2019,47207020,207,NOX ,PPB   , 4, 9,   1,   1,   1,   1,   1,   2,   1,   2,   3,   5,   3,   5,   1,   2,   2,   2,   2,   2,   1,   1,   1,   2,   0,   1
2019,47207020,207,NOX ,PPB   , 4,10,   0,   1,   1,   0,   0,   0,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   1
2019,47207020,207,NOX ,PPB   , 4,11,   1,9999,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   4,   8,   8,   2,   3,   2,   1,   2,   1,   2,   1,   1
2019,47207020,207,NOX ,PPB   , 4,12,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,  57,   1,   2,   2,   2,   2,   2,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4,13,   1,   1,   1,   1,   1,   1,   1,  22,  28,  30,  11,   7,   7,  13,   3,  19,  20,  11,   8,  30,  44,  22,  11,   1
2019,47207020,207,NOX ,PPB   , 4,14,   2,  14,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4,15,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4,16,   1,   1,   1,   3,  46, 109,  85,  56,  66,  20,  28,  26,  46,  14,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4,17,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   1,   9,   5,   2,   2,   3,   2,   2,   2
2019,47207020,207,NOX ,PPB   , 4,18,   2,9999,   1,   1,   1,   1,   2,   2,   4,   4,  17,  12,  30,  30,  22,   3,   5,   4,   3,   3,  10,  20,   6,  11
2019,47207020,207,NOX ,PPB   , 4,19,  23,  14,   9,   8,  12,  20,  11,   6,   8,   9,  11,   4,  22,  46,  27,  25,  27,  26,   4,  13,   4,  21,  83,  51
2019,47207020,207,NOX ,PPB   , 4,20,  78, 115,  79,   1,   1,   2,   3,   3,   5,   3,   7,   3,   1,   2,   3,   4,   5,   2,   2,   2,   2,   3,   3,   2
2019,47207020,207,NOX ,PPB   , 4,21,   2,   2,   2,   3,   3,   3,   2,   4,   4,   3,   7,   7,  12,   4,   3,   2,   3,   4,   1,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4,22,   1,   1,   1,   1,   1,   1,   1,   1,   3,   3,   3,  11,   4,   9,   3,  18,9999,  38,   3,   5,  15,   2,   1,   1
2019,47207020,207,NOX ,PPB   , 4,23,   0,   1,   1,   1,   0,   0,   1,   1,   3,   3,   2,   2,   2,   7,   6,   2,   1,   2,   1,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4,24,   0,   0,   1,   0,   1,   1,   0,   2,   3,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   2,   1,   0
2019,47207020,207,NOX ,PPB   , 4,25,   0,9999,   1,   1,   0,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   4,   3,   3,   2
2019,47207020,207,NOX ,PPB   , 4,26,   2,   4,   2,   1,   2,   1,   1,   2,  21,   4,  33,  11,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2019,47207020,207,NOX ,PPB   , 4,27,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   2,   2,   1,   2,   1,   1,   1,   2,   1,   1,   1,   1,   4,   6
2019,47207020,207,NOX ,PPB   , 4,28,  12,   5,  77, 124,  77,  48,  64,   1,   7,   3,   4,   3,   3,   2,   3,   1,   1,   1,   3,   1,   1,   3,   1,   1
2019,47207020,207,NOX ,PPB   , 4,29,   1,   2,   1,   2,   2,   1,   1,   1,   2,   1,   2,   3,   2,   2,   2,   2,   8,   4,   1,   1,   1,   1,   1,   0
2019,47207020,207,NOX ,PPB   , 4,30,   0,   0,   0,   0,   1,   0,   1,   1,   6,   3,   8,  16,   2,  14,  16,   5,   2,   1,   1,   1,   1,   1,   0,   0
