測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2019,47201580,201,NO  ,PPB   ,12,25,   0,   0,   0,   0,   0,   0,   1,   2,   5,   2,   1,   2,   2,   1,   3,   4,   5,   2,   2,   3,   3,   2,   1,   2
2019,47201580,201,NO  ,PPB   ,12,26,   4,   4,   7,   3,   1,   2,   5,   8,  16,   5,   6,   5,   6,   3,   8,   6,   3,   2,   3,   2,   2,   1,   0,   0
2019,47201580,201,NO  ,PPB   ,12,27,   0,   0,   0,   0,   0,   0,   1,   1,   2,   2,   2,   1,   1,   2,   2,   2,   2,   2,   3,   5,   2,   3,   2,   2
2019,47201580,201,NO  ,PPB   ,12,28,   1,   1,   1,   1,   1,   1,   2,   7,  16,   4,   4,   6,   2,   3,   2,   1,   1,   3,   2,   4,   4,   3,   5,   2
2019,47201580,201,NO  ,PPB   ,12,29,   2,   2,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   ,12,30,   0,9999,   1,   1,   0,   0,   3,  21,  17,   6,   4,   6,   3,   6,  12,   1,   1,   1,   1,   0,   0,   0,   2,   2
2019,47201580,201,NO  ,PPB   ,12,31,   1,   1,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   2,   2,   1,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 1, 1,   0,   1,   1,   1,   1,   0,   1,   3,   4,   2,   2,   3,   3,   3,   2,   1,   2,   2,   3,   3,   2,   2,   1,   1
2019,47201580,201,NO  ,PPB   , 1, 2,   1,   1,   1,   1,   1,   1,   1,   5,   9,   5,   4,   5,   3,   3,   2,   2,   2,   2,   5,   5,   5,   2,   1,   1
2019,47201580,201,NO  ,PPB   , 1, 3,   1,   0,   0,   1,   0,   0,   2,   6,   3,   5,   3,   5,   3,   3,   3,   2,   2,   5,   1,  11,   6,   5,   4,   2
2019,47201580,201,NO  ,PPB   , 1, 4,   3,   2,   2,   4,   0,   0,   1,   4,   3,   5,   6,   4,   4,   4,   2,   3,   4,   2,   5,   7,   6,   7,   3,   2
2019,47201580,201,NO  ,PPB   , 1, 5,   2,   1,   2,   1,   0,   1,   2,   3,   3,   2,   2,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   2
2019,47201580,201,NO  ,PPB   , 1, 6,   2,   3,   0,   0,   0,   0,   1,  10,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 1, 7,   0,9999,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   1,   1
2019,47201580,201,NO  ,PPB   , 1, 8,   1,   0,   1,   2,   0,   0,   1,   4,   3,   2,   3,   2,   2,   2,   2,   1,   1,   1,   1,   2,   2,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 1, 9,   1,   2,   0,   0,   0,   0,   3,   5,   5,   8,   4,   6,   6,   5,   3,   5,   3,   2,   3,   2,   3,   5,   3,   1
2019,47201580,201,NO  ,PPB   , 1,10,   2,   0,   0,   3,   0,   0,   4,   8,  15,  10,   4,   8,   2,   4,   4,   2,   4,   3,   3,  13,   7,   2,   0,   0
2019,47201580,201,NO  ,PPB   , 1,11,   1,   0,   1,   4,   1,   2,   1,   5,   5,   4,   2,   2,   1,   2,   1,   1,   2,   1,   1,   1,   0,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 1,12,   1,   1,   1,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 1,13,   0,   1,   1,   1,   1,   1,   2,   7,   8,   5,   5,   3,   3,   3,   3,   4,   3,   1,   3,   3,   5,   3,   2,   2
2019,47201580,201,NO  ,PPB   , 1,14,   1,   1,   4,   2,   1,   0,   2,   8,   1,   1,   1,   1,   1,   0,   1,   1,   2,   1,   2,   1,   4,   2,   1,   0
2019,47201580,201,NO  ,PPB   , 1,15,   1,9999,   1,   1,   1,   1,   4,   5,   7,   5,   8,   4,   2,   3,   3,   4,   2,   4,   3,   6,   3,   4,   3,   1
2019,47201580,201,NO  ,PPB   , 1,16,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   1,   1,   0,   1,   1,   1,   1,   2,   4,   1,   4,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 1,17,   0,   0,   0,   1,   1,   0,   1,   3,   3,   3,   2,   3,   2,   3,   4,   2,   1,   1,   1,   1,   1,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 1,18,   0,   0,   0,   0,   0,   0,   0,   2,   2,   1,   2,   2,   1,   2,   2,   1,   2,   2,   2,   1,   2,   2,   1,   1
2019,47201580,201,NO  ,PPB   , 1,19,   1,   1,   1,   1,   0,   0,   1,   2,   9,   4,   5,   3,   0,   1,   1,   1,   0,   0,   5,   5,   2,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 1,20,   0,   2,   1,   1,   0,   0,   0,   0,   3,   2,   8,   1,   5,   5,   7,   9,   5,   7,   1,   0,   0,   0,   1,   3
2019,47201580,201,NO  ,PPB   , 1,21,   1,   3,   1,   1,   1,   1,   4,   9,  12,  10,   5,   6,   4,   4,   4,   4,   2,   4,   7,   7,   3,   5,   2,   0
2019,47201580,201,NO  ,PPB   , 1,22,   0,   0,   0,   0,   0,   0,   6,  47,  62,   7,   1,   1,   0,   1,   2,   1,   1,   1,   1,   1,   1,   2,   2,   1
2019,47201580,201,NO  ,PPB   , 1,23,   1,9999,   1,   1,   0,   0,   4,   8,   5,   4,   3,   2,   1,   2,   5,   5,   5,   3,  10,   6,   3,   2,   2,   1
2019,47201580,201,NO  ,PPB   , 1,24,   1,   0,   0,   0,   1,   6,  10,  60,  39,   9,  13,   6,   4,   8,  12,  16,  14,  13,   9,   8,   7,   1,   3,   0
2019,47201580,201,NO  ,PPB   , 1,25,   3,   7,   1,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   1,   1,   1,   0,   0
2019,47201580,201,NO  ,PPB   , 1,26,   0,   1,   1,   1,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   1,   3,   2,   3,   1,   1
2019,47201580,201,NO  ,PPB   , 1,27,   1,   2,   1,   1,   0,   2,   1,   2,   2,   2,   2,  12,   7,   6,   6,   5,   4,   6,   2,   3,   2,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 1,28,   0,   0,   0,   0,   0,   0,   1,   3,   4,   3,   3,   6,   2,   4,   5,   2,   3,   4,   3,   2,   2,   3,   2,   1
2019,47201580,201,NO  ,PPB   , 1,29,   0,   0,   0,   0,   0,   0,   1,   2,   4,   3,   2,   2,   1,   3,   2,   2,   3,   2,   2,   2,   1,   1,   0,   0
2019,47201580,201,NO  ,PPB   , 1,30,   0,   0,   0,   0,   0,   0,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 1,31,   0,9999,   0,   0,   0,   0,   1,   3,   2,   3,   3,   3,   2,   2,   3,   3,   2,   2,   2,   5,   2,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 2, 1,   1,   0,   0,   0,   1,   1,   2,   2,   5,   2,   4,   3,   3,   2,   2,   3,   3,   4,   4,   7,   9,   8,   4,   2
2019,47201580,201,NO  ,PPB   , 2, 2,   2,   1,   0,   0,   0,   0,   4,   0,   2,   5,   4,   8,   1,   0,   0,   0,   0,   0,   4,   1,   1,   3,   2,   0
2019,47201580,201,NO  ,PPB   , 2, 3,   2,  10,   0,   3,   3,   3,   8,  39,  62,  28,   8,   6,   5,   3,   3,   3,   2,   2,   4,   4,   2,   2,   2,   1
2019,47201580,201,NO  ,PPB   , 2, 4,   1,   2,   0,   1,   1,   0,   4,   0,   0,   1,   0,   0,   0,   1,   1,   1,   1,   1,   1,   4,  11,   3,   2,   2
2019,47201580,201,NO  ,PPB   , 2, 5,   3,   1,   1,   1,   1,   0,   1,   7,  11,   3,   3,   5,   2,   3,   5,   3,   3,   3,   3,   3,   3,   2,   2,   1
2019,47201580,201,NO  ,PPB   , 2, 6,   1,   2,   1,   0,   0,   1,   2,   4,   7,   2,   3,   2,   1,   1,   3,   1,   1,   1,   1,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 2, 7,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   2,   3,   4,   2,   3,   3,   2,   1,   1,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 2, 8,   0,9999,   1,   1,   0,   0,   0,   1,   2,   1,   2,   2,   1,   1,   2,   1,   1,   2,   2,   1,   1,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 2, 9,   0,   0,   0,   0,   0,   0,   1,   2,   2,   1,   2,   1,   0,   0,   0,   0,   0,   0,   2,   1,   1,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 2,10,   0,   0,   0,   0,   0,   0,   2,   4,   3,   2,   6,   3,   3,   2,   3,   4,   5,   7,   8,   9,  12,   1,   3,   2
2019,47201580,201,NO  ,PPB   , 2,11,   1,   1,   0,   3,   1,   2,   3,   3,   9,  11,   0,   0,   0,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 2,12,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   2,   2,   1,   1,   2,   1,   2,   1,   1,   1,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 2,13,   0,   1,   0,   2,   1,   1,   1,   2,   2,   2,   1,   1,   2,   2,   1,   1,   1,   2,   1,   1,   2,   1,   0,   0
2019,47201580,201,NO  ,PPB   , 2,14,   1,   1,   1,   1,   1,   0,   1,   3,   5,   4,   4,   3,   2,   4,   3,   4,   6,   3,   2,   2,   1,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 2,15,   1,   1,   1,   1,   1,   0,   1,   1,   1,   1,   4,   4,   3,   3,   2,   3,   2,   2,   3,   3,   3,   1,   2,   1
2019,47201580,201,NO  ,PPB   , 2,16,   1,9999,   1,   1,   1,   1,   1,   3,   2,   3,   1,   2,   0,   0,   0,   0,   0,   0,   1,   2,   1,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 2,17,   0,   0,   0,   0,   0,   0,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   0,   0
2019,47201580,201,NO  ,PPB   , 2,18,   0,   0,   0,   0,   0,   0,   1,   1,   2,   4,   2,   1,   2,   2,   3,   2,   3,   4,   4,   5,   4,   5,   6,   2
2019,47201580,201,NO  ,PPB   , 2,19,   5,   1,   1,   2,   0,   1,   2,  11,   9,   7,   9,   9,   6,   3,   3,   3,   0,   0,   1,   6,   7,   1,   2,   0
2019,47201580,201,NO  ,PPB   , 2,20,   1,   4,   2,  12,   2,   1,   2,  10,   5,   1,   4,   1,   1,   1,   1,   1,   1,   1,   1,   3,   3,   1,   3,   1
2019,47201580,201,NO  ,PPB   , 2,21,   0,   0,   0,   1,   1,   1,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 2,22,   0,   0,   0,   0,   0,   0,   3,  70,   2,   1,   1,   9,   6,   8,  10,   5,   2,   1,   2,   2,   2,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 2,23,   1,   1,   1,   1,   1,   1,   1,   4,   5,   2,   1,   2,   0,   0,   0,   0,   0,   0,   1,   2,   1,   2,   1,   0
2019,47201580,201,NO  ,PPB   , 2,24,   0,9999,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 2,25,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   3,   2,   3,   4,   6,   4,   5,   3,   3,   5,   5,   2,   1
2019,47201580,201,NO  ,PPB   , 2,26,   1,   1,   1,   2,   0,   1,   2,   2,   6,   3,   4,   4,   4,   4,   7,   8,  30,   4,   7,   5,   4,   2,   1,   0
2019,47201580,201,NO  ,PPB   , 2,27,   0,   0,   0,   0,   0,   1,   2,   3,   5,   2,   5,   3,   2,   3,   5,   3,   3,   3,   3,   3,   3,   2,   1,   1
2019,47201580,201,NO  ,PPB   , 2,28,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0,   1,   1,   1,   1,   2,   1,   1
2019,47201580,201,NO  ,PPB   , 2,29,   1,   0,   0,   0,   0,   0,   0,   1,   4,   1,   3,   2,   1,   2,   3,   2,   2,   3,   3,   2,   2,   3,   2,   4
2019,47201580,201,NO  ,PPB   , 2,30,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47201580,201,NO  ,PPB   , 2,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47201580,201,NO  ,PPB   , 3, 1,   1,   1,   1,   2,   1,   1,   1,   2,   2,   2,   2,   3,   1,   1,   1,   1,   0,   1,   1,   3,   4,   3,   2,   1
2019,47201580,201,NO  ,PPB   , 3, 2,   1,   2,   0,   0,   0,   0,   1,   2,   3,   3,   3,   2,   2,   2,   2,   4,   6,   4,   4,   6,   4,   4,   2,   1
2019,47201580,201,NO  ,PPB   , 3, 3,   1,9999,   3,   3,   1,   0,   4,   7,   1,   0,   1,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3, 4,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   2,   3,   3,   2,   2,   1,   2,   3,   3,   4,   3,   2,   1,   0
2019,47201580,201,NO  ,PPB   , 3, 5,   0,   0,   0,   1,   1,   0,   2,   2,   3,   2,   4,   3,   4,   3,   5,   4,   4,   6,   5,   4,   6,   2,   2,   1
2019,47201580,201,NO  ,PPB   , 3, 6,   1,   1,   1,   1,   0,   1,   4,   8,   7,   2,   2,   2,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,9999
2019,47201580,201,NO  ,PPB   , 3, 7,   0,   2,   2,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   2,   2,   2,   1,   2,   6,  16,   4,   3,   1
2019,47201580,201,NO  ,PPB   , 3, 8,   3,   1,   0,   0,   0,   0,   0,   1,   2,   3,   5,   3,   1,   1,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3, 9,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   2,   3,   2,   3,   2,   3,   3,   2,   2,   1
2019,47201580,201,NO  ,PPB   , 3,10,   2,   1,   0,   0,   0,   0,   0,   2,   2,   2,   2,   2,   1,   1,   1,   2,   1,   1,   1,   1,   1,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3,11,   0,9999,   0,   0,   0,   0,   1,   1,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   2,   1,   3,   3,   3,   1
2019,47201580,201,NO  ,PPB   , 3,12,   0,   0,   0,   0,   0,   1,   4,   9,  12,   5,   6,   7,   5,   2,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3,13,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0,   0,  14,  17,  20,  20,  15,  14
2019,47201580,201,NO  ,PPB   , 3,14,  28,  15,   3,   1,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0
2019,47201580,201,NO  ,PPB   , 3,15,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   2,   0,   0,   1,   0,   0,   0,   1,   2,   2,   1,   0,   0
2019,47201580,201,NO  ,PPB   , 3,16,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   3,   3,   2,   2,   2,   1,   2,   1,   1,   1,   2,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 3,17,   1,   0,   0,   0,   1,   0,   0,   1,   3,   5,   9,   4,   4,   2,   5,   7,   5,   4,   6,   5,   3,   6,   2,   1
2019,47201580,201,NO  ,PPB   , 3,18,   1,   0,   0,   0,   0,   0,   0,   1,   1,   2,   1,   1,   1,   2,   4,   3,   2,   2,   1,   2,   1,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 3,19,   1,9999,   2,   1,   1,   1,   3,   5,   8,   4,   4,   6,   1,   1,   5,   8,   7,   2,   4,   2,   2,   1,   1,   1
2019,47201580,201,NO  ,PPB   , 3,20,   2,   1,   0,   0,   0,   1,   1,  10,   4,   2,   3,   4,   2,   1,   2,   4,   1,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3,21,   0,   0,   0,   0,   1,   2,   1,   5,   2,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3,22,   0,   0,   0,   0,   0,   0,   0,   3,   4,   1,   2,   2,   1,   1,   2,   2,   1,   1,   3,   7,   9,   4,   1,   1
2019,47201580,201,NO  ,PPB   , 3,23,   1,   0,   1,   0,   0,   0,   1,   1,   3,   2,   2,   2,   1,   3,   2,   2,   2,   2,   1,   1,   1,   1,   1,   0
2019,47201580,201,NO  ,PPB   , 3,24,   1,   1,   1,   1,   1,   0,   2,   5,   5,   2,   2,   2,   1,   1,   1,   0,   1,   1,   1,   3,   3,   2,   2,   0
2019,47201580,201,NO  ,PPB   , 3,25,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3,26,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3,27,   0,9999,   0,   0,   0,   0,   1,   1,   1,   1,   1,   2,   2,   2,   4,   3,   5,   6,   5,   5,   8,   6,   4,   1
2019,47201580,201,NO  ,PPB   , 3,28,   1,   1,   2,   1,   1,   1,   1,   3,   3,   4,   7,  10,   3,   2,   2,   2,   2,   2,   1,   2,   2,   2,   1,   1
2019,47201580,201,NO  ,PPB   , 3,29,   0,   0,   0,   0,   0,   0,   1,   2,   5,   3,   3,   2,   1,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0
2019,47201580,201,NO  ,PPB   , 3,30,   2,   0,   0,   0,   0,   0,   0,   1,   1,   3,   2,   3,   2,   1,   1,   1,   3,   4,   4,   8,   4,   6,   4,   2
2019,47201580,201,NO  ,PPB   , 3,31,   1,   1,   0,   1,   0,   2,   4,   6,   4,   2,   3,   2,   1,   2,   2,   4,   3,   3,   2,   2,   1,   1,   1,   2
2019,47206020,214,NO  ,PPB   , 4, 1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4, 2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   1,   1,   2,   1,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4, 3,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4, 4,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4, 5,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   2,   2,   2,   1,   1,   1,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4, 6,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4, 7,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4, 8,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   2,   0,   1,   0,   1,   1,   1,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4, 9,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,10,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   8,  10,   5,   3,   1,   0,   1,   1,   2,   0,   0
2019,47206020,214,NO  ,PPB   , 4,11,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   3,   0
2019,47206020,214,NO  ,PPB   , 4,12,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,13,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,14,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,15,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,16,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,17,   0,   0,   0,   0,   0,   0,   0,  32,  26,  18,  12,   7,   7,   1,   3,   1,   1,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,18,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,19,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,20,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,21,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   2,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,22,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,23,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,24,   0,   0,   0,   0,   0,   0,   0,   0,   1,9999,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0
2019,47206020,214,NO  ,PPB   , 4,25,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0
2019,47206020,214,NO  ,PPB   , 4,26,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,27,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,28,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   1,   1,   1,   1,   1,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,29,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,30,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47206020,214,NO  ,PPB   , 5, 1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   7,   3,   2,   3,   5,   5,   1,   1,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5, 2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5, 3,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5, 4,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5, 5,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5, 6,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5, 7,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5, 8,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5, 9,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   0,   1,   1,   1,   0,   0,   1,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5,10,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5,11,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5,12,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0
2019,47206020,214,NO  ,PPB   , 5,13,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0
