測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2019,47206020,214,OX  ,PPB   , 5,22,  40,  40,  40,  41,  49,  44,  48,  56,  62,  63,  65,  64,  62,  61,  59,  59,  61,  59,  56,  53,  52,  48,  46,  46
2019,47206020,214,OX  ,PPB   , 5,23,  40,  37,  40,  34,  34,  29,  28,  44,  57,  60,  61,  62,  64,  63,  62,  50,  45,  41,  50,  53,  51,  50,  52,  46
2019,47206020,214,OX  ,PPB   , 5,24,  42,  44,  39,  39,  36,  39,  33,  42,  56,  60,  61,  64,  67,  66,  73,  76,  76,  72,  75,  74,  74,  72,  68,  67
2019,47206020,214,OX  ,PPB   , 5,25,  68,  66,  67,  67,  67,  66,  62,  61,  65,  67,  67,  64,  62,  58,  56,  55,  55,  52,  51,  47,  44,  46,  48,  47
2019,47206020,214,OX  ,PPB   , 5,26,  44,  44,  46,  50,  48,  41,  45,  46,  50,  50,  47,  47,  44,  43,  43,  43,  43,  44,  44,  44,  45,  46,  46,  46
2019,47206020,214,OX  ,PPB   , 5,27,  46,  46,  45,  44,  44,  44,  43,  42,  43,  42,  39,  39,  38,  38,  36,  34,  32,  30,  29,  29,  28,  29,  29,  27
2019,47206020,214,OX  ,PPB   , 5,28,  28,  26,  25,  25,  23,  24,  24,  23,  26,  26,  27,  28,  32,  27,  31,  27,  26,  25,  26,  26,  23,  23,  24,  28
2019,47206020,214,OX  ,PPB   , 5,29,  31,  31,  28,  19,  26,  20,  40,  38,  42,  36,  45,  47,  49,  49,  54,  56,  59,  64,  67,  65,  62,  61,  54,  52
2019,47206020,214,OX  ,PPB   , 5,30,  50,  48,  46,  44,  41,  41,  42,  47,  52,  51,  52,  53,  54,  50,  48,  48,  44,  44,  45,  44,  38,  38,  35,  31
2019,47206020,214,OX  ,PPB   , 5,31,  33,  32,  33,  28,  29,  31,  28,  26,  24,  23,  23,  25,  27,  28,  30,  28,  24,  26,  23,  27,  27,  25,  26,  21
2019,47206020,214,OX  ,PPB   , 6, 1,  18,  20,  17,  18,  19,  16,  18,  22,  24,  24,  24,  23,  19,  17,  17,  13,  14,  15,  11,  13,  12,  11,  10,  12
2019,47206020,214,OX  ,PPB   , 6, 2,  17,  16,  16,  12,  11,  10,   9,   9,  10,  10,  10,  11,  12,  15,  14,  12,  12,  11,  12,  11,  12,  19,  26,  20
2019,47206020,214,OX  ,PPB   , 6, 3,  17,  18,  21,  24,  18,  20,  19,  18,  18,  19,  18,  19,  20,  19,  19,  18,  18,  17,  17,  15,  11,  10,  10,  10
2019,47206020,214,OX  ,PPB   , 6, 4,   9,  10,  10,  10,  10,  10,  11,  11,  12,  13,  12,  16,  18,  21,  21,  26,  24,  23,  27,  24,  21,  22,  20,  18
2019,47206020,214,OX  ,PPB   , 6, 5,  17,  17,  16,  16,  19,  19,  14,  11,  10,  11,  10,  10,  11,  12,  13,  14,  16,  11,   9,  11,   8,   9,  10,  10
2019,47206020,214,OX  ,PPB   , 6, 6,   9,   9,   9,   9,   9,   9,  12,  12,  10,  10,  12,  11,  10,  12,  13,  13,  12,  11,  13,  15,  11,  10,  11,  10
2019,47206020,214,OX  ,PPB   , 6, 7,  11,  10,  10,  11,  11,  11,  11,  11,  12,  12,  12,  12,  14,  16,  19,  16,  13,  12,  13,  13,  14,  12,  12,  13
2019,47206020,214,OX  ,PPB   , 6, 8,  14,  15,  13,  13,  13,  13,  12,  12,  13,  13,  14,  15,  15,  15,  14,  13,  14,  15,  14,  13,  12,  11,  12,  12
2019,47206020,214,OX  ,PPB   , 6, 9,  13,  14,  14,  15,  14,  14,  14,  16,  17,  19,  22,  23,  21,  21,  21,  21,  23,  23,  21,  17,  15,  14,  14,  15
2019,47206020,214,OX  ,PPB   , 6,10,  16,  17,  19,  21,  24,  26,  26,  24,  24,  26,  31,  28,  24,  24,  22,  17,  20,  25,  20,  23,  21,  18,  18,  21
2019,47206020,214,OX  ,PPB   , 6,11,  22,  24,  24,  24,  22,  22,  25,  24,  14,  23,  27,  23,  31,  30,  31,  32,  37,  33,  28,  30,  38,  39,  38,  40
2019,47206020,214,OX  ,PPB   , 6,12,  39,  35,  39,  44,  44,  42,  43,  46,  46,  46,  48,  48,  47,  44,  43,  42,  43,  42,  39,  39,  38,  38,  40,  38
2019,47206020,214,OX  ,PPB   , 6,13,  36,  33,  33,  39,  38,  36,  35,  35,  36,  36,  36,  36,  33,  32,  33,  34,  32,  32,  31,  29,  27,  27,  26,  26
2019,47206020,214,OX  ,PPB   , 6,14,  22,  23,  27,  23,  24,  24,  26,  32,  25,  25,  24,  24,  24,  26,  22,  38,  51,  56,  52,  50,  52,  52,  39,  45
2019,47206020,214,OX  ,PPB   , 6,15,  42,  41,  54,  58,  61,  62,  44,  35,  34,  35,  38,  37,  42,  55,  56,  55,  55,  54,  55,  52,  42,  39,  40,  39
2019,47206020,214,OX  ,PPB   , 6,16,  34,  24,  23,  22,  27,  26,  26,  40,  49,  52,  54,  53,  53,  48,  46,  46,  45,  42,  42,  39,  41,  36,  34,  35
2019,47206020,214,OX  ,PPB   , 6,17,  36,  36,  35,  34,  30,  28,  28,  26,  25,  25,  28,  29,  28,  25,  24,  21,  17,  18,  18,  16,  15,  18,  15,  14
2019,47206020,214,OX  ,PPB   , 6,18,  18,  18,  21,  23,  21,  21,  21,  18,  14,  10,  10,  11,  11,  10,  10,  11,  13,  12,  11,  11,  11,  10,  10,  11
2019,47206020,214,OX  ,PPB   , 6,19,  11,  12,  11,  11,  10,  10,  11,  10,  11,  11,  11,  11,  11,  13,  14,  12,  10,  10,  10,  10,  10,  11,  11,  12
2019,47206020,214,OX  ,PPB   , 6,20,  12,  13,  12,  11,  11,  12,  12,  12,  12,  14,  16,  15,  14,  16,  15,  17,  17,  17,  17,  16,  14,  15,  14,  14
2019,47206020,214,OX  ,PPB   , 6,21,  14,  14,  13,  14,  15,  16,  16,  16,  16,  17,  18,  21,  21,  21,  22,  24,  24,  22,  21,  20,  20,  20,  18,  17
2019,47206020,214,OX  ,PPB   , 6,22,  16,  13,  13,  14,  15,  19,  21,  22,  24,  24,  24,  24,  25,  24,  23,  23,  22,  22,  21,  20,  19,  18,  20,  19
2019,47206020,214,OX  ,PPB   , 6,23,  19,  21,  26,  33,  39,  36,  28,  22,  24,  32,  37,  38,  36,  35,  31,  38,  45,  47,  48,  48,  47,  45,  40,  35
2019,47206020,214,OX  ,PPB   , 6,24,  37,  36,  34,  29,  24,  18,  14,  25,  42,  45,  44,  38,  35,  39,  38,  38,  36,  35,  32,  25,  19,  24,  25,  18
2019,47206020,214,OX  ,PPB   , 6,25,  15,  17,  20,  20,  19,  26,  26,  24,  26,  28,  31,  31,  30,  31,  29,  21,  19,  20,  16,  15,  14,  13,  11,  10
2019,47206020,214,OX  ,PPB   , 6,26,  10,  14,  13,  15,  10,   9,  12,  18,  19,  17,  19,  18,  12,  19,  14,  17,  20,  23,  22,  22,  23,  22,  21,  20
2019,47206020,214,OX  ,PPB   , 6,27,  18,  19,  21,  19,  19,  30,  31,  32,  31,  30,  27,  27,  32,  31,  29,  28,  28,  27,  27,  29,  29,  33,  36,  32
2019,47206020,214,OX  ,PPB   , 6,28,  31,  30,  29,  29,  29,  30,  29,  28,  28,  28,  26,  24,  23,  23,  24,  22,  21,  21,  21,  21,  20,  21,  23,  22
2019,47206020,214,OX  ,PPB   , 6,29,  22,  21,  20,  23,  26,  29,  30,  31,  31,  32,  31,  31,  30,  29,  28,  26,  26,  23,  21,  21,  23,  24,  23,  24
2019,47206020,214,OX  ,PPB   , 6,30,  24,  26,  28,  27,  27,  28,  29,  28,  29,  28,  27,  25,  23,  21,  18,  18,  16,  16,  14,  12,  10,   8,   9,   9
2019,47206020,214,OX  ,PPB   , 6,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47206020,214,OX  ,PPB   , 7, 1,  10,  11,  11,  11,  12,  13,  13,  14,  15,  16,  17,  17,  18,  17,  16,  16,  17,  16,  17,  17,  18,  22,  23,  24
2019,47206020,214,OX  ,PPB   , 7, 2,  25,  25,  26,  28,  28,  27,  26,  27,  28,  27,  26,  25,  24,  24,  24,  24,  25,  26,  28,  27,  25,  23,  22,  20
2019,47206020,214,OX  ,PPB   , 7, 3,  20,  23,  22,  20,  22,  21,  21,  23,  19,  19,  20,  19,  19,  20,  20,  20,  19,  18,  18,  19,  21,  19,  17,  17
2019,47206020,214,OX  ,PPB   , 7, 4,  18,  19,  19,  20,  19,  19,  19,  19,  19,  19,  18,  18,  18,  18,  31,  21,  17,  16,  17,  18,  20,  19,  19,  20
2019,47206020,214,OX  ,PPB   , 7, 5,  18,  18,  17,  16,  17,  17,  17,  19,  20,  22,  24,  23,  24,  22,  22,  22,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7, 6,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7, 7,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7, 8,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  21,  24,  28,  28,  24,  26,  28,  28,  24,  22,  23,  23,  22,  22
2019,47206020,214,OX  ,PPB   , 7, 9,  22,  22,  22,  22,  22,  22,  22,  21,  22,  23,  23,  24,  26,  26,  25,  23,  22,  22,  22,  23,  23,  24,  24,  23
2019,47206020,214,OX  ,PPB   , 7,10,  23,  24,  24,  24,  24,  23,  22,  23,  22,  22,  22,  23,  22,  21,  20,  20,  20,  20,  20,  20,  21,  20,  21,  21
2019,47206020,214,OX  ,PPB   , 7,11,  22,  22,  23,  22,  22,  22,  21,  21,  21,  21,  22,  22,  23,  22,  20,  19,  18,  17,  17,  17,  19,  19,  18,  18
2019,47206020,214,OX  ,PPB   , 7,12,  16,  15,  16,  17,  16,  17,  18,  18,  18,  18,  18,  18,  18,  18,  18,  18,  17,  20,  20,  19,  19,  18,  18,  17
2019,47206020,214,OX  ,PPB   , 7,13,  18,  17,  17,  17,  17,  17,  18,  17,  17,  17,  17,  17,  18,  18,  16,  17,  18,  17,  16,  16,  15,  16,  16,  14
2019,47206020,214,OX  ,PPB   , 7,14,  14,  14,  15,  16,  16,  16,  17,  18,  19,  18,  19,  21,  21,  21,  22,  22,  22,  21,  21,  20,  20,  19,  17,  16
2019,47206020,214,OX  ,PPB   , 7,15,  15,  16,  16,  15,  16,  14,  15,  16,  17,  17,  17,  17,  17,  16,  14,  11,  12,  14,  13,  17,  16,  14,  12,  12
2019,47206020,214,OX  ,PPB   , 7,16,  12,  11,   9,   8,   8,   9,   8,  10,  11,  12,  12,  14,  13,  10,   9,   8,  10,  10,   9,   9,   9,   9,   9,   9
2019,47206020,214,OX  ,PPB   , 7,17,   9,   9,   9,   9,  10,  10,  10,  11,  12,  12,  14,  14,  15,  16,  15,  15,  16,  16,  16,  13,  15,  16,  17,  17
2019,47206020,214,OX  ,PPB   , 7,18,  16,  16,  16,  16,  18,  17,  17,  15,  15,  15,  15,  15,  23,  27,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,19,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,20,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,21,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,23,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,27,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,30,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 7,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 2,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 4,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 6,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 7,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 8,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8, 9,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,10,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,11,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,12,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,13,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,14,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,15,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,16,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,17,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,18,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,19,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,20,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,21,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,23,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,27,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 8,30,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,   4,   4,   5,   5,   5,   6,   7,   7,   7,   7,   7,   6,   6
2019,47206020,214,OX  ,PPB   , 8,31,   6,   7,   7,   7,   8,   7,   6,   7,   9,  10,  10,  10,   9,   8,   8,   8,   8,   8,   8,   7,   6,   6,   6,   5
2019,47206020,214,OX  ,PPB   , 9, 1,   5,   5,   5,   6,   6,   6,   6,   6,   7,   8,   9,  10,  10,  10,  10,   9,   9,  10,   9,   8,   7,   7,   7,   8
2019,47206020,214,OX  ,PPB   , 9, 2,   7,   7,   7,   7,   7,   7,   8,   7,   8,   9,   9,  10,  10,  10,  10,  12,  10,   6,   5,   5,   5,   5,   5,   5
2019,47206020,214,OX  ,PPB   , 9, 3,   5,   5,   5,   5,   5,   5,   4,   4,   4,   4,   5,   4,   5,   4,   4,   5,   5,   4,   4,   4,   4,   4,   4,   4
2019,47206020,214,OX  ,PPB   , 9, 4,   4,   4,   5,   4,   4,   4,   4,   4,   4,   4,   4,   4,   3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 9, 5,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 9, 6,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  14,  15,  14,  15,  16,  18,  16,  15,  16,  16,  16,  17,  17
2019,47206020,214,OX  ,PPB   , 9, 7,  18,  18,  18,  18,  18,  19,  20,  19,  18,  18,  18,  19,  18,  19,  18,  16,  16,  17,  16,  20,  21,  21,  18,  18
2019,47206020,214,OX  ,PPB   , 9, 8,  18,  18,  18,  18,  16,  14,  11,  12,  19,  23,  29,  31,  31,  33,  28,  25,  26,  30,  28,  26,  26,  28,  28,  26
2019,47206020,214,OX  ,PPB   , 9, 9,  26,  26,  24,  22,  20,  19,  18,  19,  27,  23,  21,  22,  24,  22,  22,  22,  23,  21,  22,  21,  25,  25,  25,  25
2019,47206020,214,OX  ,PPB   , 9,10,  25,  23,  19,  19,  18,  14,  12,  14,  17,  17,  17,  17,  18,  16,  14,  13,  14,  13,   9,   8,   8,   8,   7,   7
2019,47206020,214,OX  ,PPB   , 9,11,   7,   7,   7,   7,   7,   7,   7,   7,   7,   8,  10,  11,  13,  12,  13,  12,  12,  12,  14,  15,  16,  15,  12,  11
2019,47206020,214,OX  ,PPB   , 9,12,   9,   9,   9,   9,   8,   8,   8,   9,   9,  11,  13,  13,  13,  12,  13,  12,  13,  15,  14,  12,   9,  10,   9,  10
2019,47206020,214,OX  ,PPB   , 9,13,  11,  10,  10,   9,   9,   9,   9,   9,   9,  11,  10,  11,  12,  12,  11,  11,  11,  11,  13,  14,  14,  13,  13,  15
2019,47206020,214,OX  ,PPB   , 9,14,  13,  10,   7,   6,  11,  13,  14,  18,  21,  20,  18,  18,  19,  23,  27,  27,  25,  22,  12,  14,  19,  16,  23,  24
2019,47206020,214,OX  ,PPB   , 9,15,  17,  17,  17,  12,  18,  20,  19,  19,  26,  23,  23,  21,  18,  17,  18,  18,  18,  17,  17,   9,  18,  21,  22,  24
2019,47206020,214,OX  ,PPB   , 9,16,  26,  26,  26,  26,  28,  28,  28,  30,  30,  30,  30,  29,  28,  27,  29,  31,  31,  33,  19,  18,  32,  30,  31,  31
2019,47206020,214,OX  ,PPB   , 9,17,  31,  30,  29,  32,  34,  35,  36,  36,  36,  36,  36,  36,  36,  35,  35,  33,  33,  36,  39,  39,  38,  36,  35,  36
2019,47206020,214,OX  ,PPB   , 9,18,  36,  35,  35,  36,  35,  36,  35,  33,  34,  33,  31,  30,  30,  29,  28,  27,  27,  29,  32,  31,  31,  33,  34,  34
2019,47206020,214,OX  ,PPB   , 9,19,  35,  35,  35,  35,  36,  37,  38,  37,  35,  37,  37,  34,  32,  30,  30,  30,  29,  30,  32,  33,  31,  32,  32,  31
2019,47206020,214,OX  ,PPB   , 9,20,  31,  31,  30,  31,  31,  28,  21,  19,  19,  19,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 9,21,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 9,22,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 9,23,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 9,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  37,  37,  36,  36,  37,  35,  33,  20,  18,  17,  25,  31,  33,  32
2019,47206020,214,OX  ,PPB   , 9,25,  33,  34,  33,  35,  33,  30,  35,  32,  35,  36,  36,  37,  34,  31,  31,  30,  30,  30,  29,  30,  35,  38,  38,  37
2019,47206020,214,OX  ,PPB   , 9,26,  36,  36,  36,  37,  36,  38,  38,  37,  37,  37,  36,  35,  34,  31,  30,  30,  29,  30,  28,  28,  27,  26,  26,  25
2019,47206020,214,OX  ,PPB   , 9,27,  23,  18,  18,  15,  12,  15,  11,  10,   9,  10,  10,   9,  11,  12,  12,  12,  12,  13,  15,  13,  11,  12,  11,  12
2019,47206020,214,OX  ,PPB   , 9,28,  11,  13,  13,  10,   9,  10,   9,   9,   9,  10,   9,   9,   9,  10,  11,  11,  10,   9,  11,  10,   8,   9,   9,   9
2019,47206020,214,OX  ,PPB   , 9,29,   9,   8,   8,   7,   7,   7,   8,   8,   8,   9,  10,  10,  11,  10,  10,  11,  10,  11,  11,  11,  11,  10,  10,  10
2019,47206020,214,OX  ,PPB   , 9,30,  10,  11,  10,  11,  11,  11,  11,  11,  10,  10,  10,  10,  13,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47206020,214,OX  ,PPB   , 9,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47206020,214,OX  ,PPB   ,10, 1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  20,  19,  20,  20,  17,  18,  18,  19
2019,47206020,214,OX  ,PPB   ,10, 2,  19,  20,  21,  21,  22,  24,  24,  23,  24,  25,  26,  28,  28,  29,  26,  26,  26,  25,  25,  23,  22,  20,  18,  14
2019,47206020,214,OX  ,PPB   ,10, 3,  17,  17,  19,  20,  17,  11,  13,  19,  37,  44,  51,  45,  44,  41,  39,  41,  38,  36,  32,  31,  31,  30,  30,  30
2019,47206020,214,OX  ,PPB   ,10, 4,  30,  27,  27,  27,  26,  25,  24,  25,  27,  28,  28,  27,  26,  26,  23,  24,  23,  22,  21,  21,  21,  21,  21,  21
2019,47206020,214,OX  ,PPB   ,10, 5,  22,  22,  23,  26,  29,  26,  28,  30,  29,  33,  33,  34,  34,  33,  32,  32,  33,  34,  34,  38,  39,  42,  43,  41
2019,47206020,214,OX  ,PPB   ,10, 6,  42,  42,  42,  42,  42,  43,  43,  42,  42,  43,  44,  42,  40,  39,  37,  37,  36,  35,  36,  36,  36,  36,  35,  35
2019,47206020,214,OX  ,PPB   ,10, 7,  34,  32,  31,  31,  30,  32,  30,  28,  31,  27,  32,  35,  34,  33,  33,  32,  32,  31,  32,  31,  31,  32,  33,  33
2019,47206020,214,OX  ,PPB   ,10, 8,  35,  33,  34,  34,  34,  35,  36,  36,  35,  35,  35,  33,  35,  34,  35,  36,  36,  37,  38,  39,  44,  48,  49,  49
2019,47206020,214,OX  ,PPB   ,10, 9,  49,  48,  46,  46,  46,  44,  43,  42,  42,  43,  44,  43,  43,  42,  41,  41,  37,  40,  34,  41,  39,  42,  43,  43
2019,47206020,214,OX  ,PPB   ,10,10,  39,  23,  39,  40,  40,  40,  40,  39,  39,  42,  42,  43,  43,  43,  41,  42,  36,  33,  34,  42,  36,  38,  42,  41
